,juso,lat,lon,x,y
3226,서울특별시 은평구 응암로21가길 9-8,37.5948331,126.9166648,192640.37671940963,555032.7181930814
3227,서울특별시 은평구 응암로21가길 9-9,37.59466679999999,126.91651429999999,192627.06912754066,555014.2725512943
3228,서울특별시 은평구 응암로21가길 9-11,37.594694200000006,126.9163554,192613.0387868877,555017.3261321771
3229,서울특별시 은평구 응암로21가길 9-14,37.594838,126.91632040000002,192609.9620286097,555033.28908274
3230,서울특별시 은평구 응암로21가길 10,37.5945344,126.9173111,192697.42455640118,554999.5153731955
3231,서울특별시 은평구 응암로21가길 10-1,37.5946465,126.9173469,192700.59714262577,555011.9544401139
3232,서울특별시 은평구 응암로21가길 11,37.5948386,126.9171742,192685.36416336425,555033.2888352486
3233,서울특별시 은평구 응암로21가길 11-2,37.59497,126.9172482,192691.91221342204,555047.8670098959
3234,서울특별시 은평구 응암로21가길 11-4,37.5950136,126.91709809999999,192678.66065042678,555052.7178147236
3235,서울특별시 은평구 응암로21가길 11-5,37.594870799999995,126.91694840000002,192665.42613310504,555036.8802867202
3236,서울특별시 은평구 응암로21가길 11-6,37.595032,126.91693590000001,192664.33803879432,555054.7726666171
3237,서울특별시 은평구 응암로21가길 11-9,37.594913700000006,126.91670890000002,192644.27927917484,555041.6604398518
3238,서울특별시 은평구 응암로21가길 11-11,37.595023600000005,126.91671409999998,192644.74932604172,555053.857707929
3239,서울특별시 은평구 응암로21가길 12,37.5947463,126.9174236,192707.38054550893,555023.025168906
3240,서울특별시 은평구 응암로21가길 14,37.5948597,126.9175069,192714.74812527926,555035.6048398253
3241,서울특별시 은평구 응암로21가길 19,37.595477,126.9176168,192724.51387774525,555104.1097434531
3242,서울특별시 은평구 응암로21가길 20,37.5952745,126.91783829999999,192744.05549060128,555081.6173622647
3243,서울특별시 은평구 응암로21가길 21,37.59562929999999,126.91771429999999,192733.1391819577,555121.0057991156
3244,서울특별시 은평구 응암로21가길 22,37.5955095,126.91801720000001,192759.87745393987,555107.6859383415
3245,서울특별시 은평구 응암로21가길 23,37.5957219,126.9177865,192739.5243470073,555131.2777841969
3246,서울특별시 은평구 응암로21가길 23-1,37.595802500000005,126.9178318,192743.5327285815,555140.2199860176
3247,서울특별시 은평구 응암로21가길 24,37.5956893,126.91807240000001,192764.76972464376,555127.6374826435
3248,서울특별시 은평구 응암로21가길 24-1,37.595591299999995,126.91818700000002,192774.8808623029,555116.7517508565
3249,서울특별시 은평구 응암로21가길 25,37.5958768,126.9178805,192747.84075186064,555148.4626974253
3250,서울특별시 은평구 응암로21가길 25-1,37.5959621,126.91794499999999,192753.54516599665,555157.9250695223
3251,서울특별시 은평구 응암로21가길 26,37.5957885,126.91817959999999,192774.24641740057,555138.6393251837
3252,서울특별시 은평구 응암로21가길 26-1,37.5958636,126.9182114,192777.06201040323,555146.9721432294
3253,서울특별시 은평구 응암로21가길 26-2,37.59578629999999,126.9183291,192787.44890694867,555138.3836576344
3254,서울특별시 은평구 응암로21가길 27,37.5960546,126.91801720000001,192759.93026777235,555168.1859719268
3255,서울특별시 은평구 응암로21가길 27-1,37.5961246,126.9180785,192765.35057499685,555175.9504692671
3256,서울특별시 은평구 응암로21가길 27-2,37.596236499999996,126.91799990000001,192758.4200967667,555188.3761826602
3257,서울특별시 은평구 응암로21가길 28,37.59595770000001,126.91825190000002,192780.64774961202,555157.4130821105
3258,서울특별시 은평구 응암로21가길 28-1,37.5960658,126.91834890000001,192789.22446307944,555169.4035273271
3259,서울특별시 은평구 응암로21가길 28-2,37.595875,126.9183732,192791.35204002573,555148.2249846086
3260,서울특별시 은평구 응암로21가길 28-3,37.5960192,126.9184707,192799.97638186888,555164.222100767
3261,서울특별시 은평구 응암로21가길 29,37.596222499999996,126.9181439,192771.13564994448,555186.8112443483
3262,서울특별시 은평구 응암로21길 1,37.5937449,126.9176827,192730.16518783383,554911.8608546308
3263,서울특별시 은평구 응암로21길 1-3,37.5935897,126.91764760000001,192727.0502341303,554894.6381055212
3264,서울특별시 은평구 응암로21길 1-5,37.593621500000005,126.917484,192712.6050033317,554898.1802318923
3265,서울특별시 은평구 응암로21길 1-7,37.5936401,126.9173524,192700.9845727395,554900.2548434807
3266,서울특별시 은평구 응암로21길 3,37.5937651,126.91752720000001,192716.43420476635,554914.114877041
3267,서울특별시 은평구 응암로21길 3-1,37.5938018,126.91740220000001,192705.39843971728,554918.1978686006
3268,서울특별시 은평구 응암로21길 4,37.594030100000005,126.9176321,192725.72421997253,554943.5187884773
3269,서울특별시 은평구 응암로21길 4-1,37.5940632,126.91750139999999,192714.18474636023,554947.2026502608
3270,서울특별시 은평구 응암로21길 5,37.5938135,126.91729440000002,192695.879254756,554919.504816217
3271,서울특별시 은평구 응암로21길 5-1,37.5938456,126.9171592,192683.94224688574,554923.0780810539
3272,서울특별시 은평구 응암로21길 6,37.594067700000004,126.917404,192705.58336044877,554947.7096604572
3273,서울특별시 은평구 응암로21길 6-1,37.5940937,126.91729040000001,192695.55338351164,554950.6041994543
3274,서울특별시 은평구 응암로21길 7,37.593989,126.9166125,192635.67474032822,554939.0366077377
3275,서울특별시 은평구 응암로21길 8,37.5941186,126.917162,192684.21625333754,554953.3778156335
3276,서울특별시 은평구 응암로21길 8-3,37.5942601,126.91686899999999,192658.35404664767,554969.1056005757
3277,서울특별시 은평구 응암로21길 8-4,37.5942729,126.9171892,192686.63350427567,554970.5012754913
3278,서울특별시 은평구 응암로21길 8-5,37.5942585,126.91699129999999,192669.15471564638,554968.9184650972
3279,서울특별시 은평구 응암로21길 8-6,37.5943599,126.9172389,192691.03122799305,554980.1534359214
3280,서울특별시 은평구 응암로21길 8-8,37.5944521,126.91727720000002,192694.42267056368,554990.3836275301
3281,서울특별시 은평구 응암로21길 9,37.593898200000005,126.9168063,192652.78116625955,554928.9436426545
3282,서울특별시 은평구 응암로21길 10,37.5941316,126.9169048,192661.50307617482,554954.8407364559
3283,서울특별시 은평구 응암로21길 11,37.593941799999996,126.91665390000001,192639.3263122589,554933.7946891281
3284,서울특별시 은평구 응암로21길 11-3,37.5937671,126.916661,192639.93614006726,554914.404383113
3285,서울특별시 은평구 응암로21길 11-5,37.593796600000005,126.9165371,192628.9968488681,554917.6882705693
3286,서울특별시 은평구 응암로21길 11-6,37.5939582,126.9165665,192631.60923580584,554935.6217594936
3287,서울특별시 은평구 응암로21길 11-7,37.59367460000001,126.91659779999999,192634.34552925025,554904.1428706918
3288,서울특별시 은평구 응암로21길 11-11,37.593829299999996,126.9163736,192614.5606201272,554921.3304500408
3289,서울특별시 은평구 응암로21길 11-12,37.5939908,126.91628970000001,192607.1669929891,554939.2617481592
3290,서울특별시 은평구 응암로21길 11-13,37.5937626,126.91627150000001,192605.5370891216,554913.9355284879
3291,서울특별시 은평구 응암로21길 11-14,37.59394520000001,126.91613410000001,192593.42073537956,554934.2129167222
3292,서울특별시 은평구 응암로21길 11-15,37.5937446,126.9161665,192596.26225367337,554911.9460016119
3293,서울특별시 은평구 응암로21길 11-17,37.5937276,126.91608629999999,192589.17772058106,554910.065516755
3294,서울특별시 은평구 응암로21길 11-18,37.5938962,126.91600349999999,192581.88198900878,554928.7847711158
3295,서울특별시 은평구 응암로21길 11-19,37.5936979,126.91598929999999,192580.60823402734,554906.7768068057
3296,서울특별시 은평구 응암로21길 11-20,37.5938686,126.91584080000001,192567.5104545569,554925.7343425243
3297,서울특별시 은평구 응암로21길 11-22,37.5938441,126.91572340000002,192557.13987368622,554923.0244133107
3298,서울특별시 은평구 응암로21길 12,37.5941748,126.91661429999999,192635.85201564635,554959.6581930628
3299,서울특별시 은평구 응암로21길 13,37.593979600000004,126.91645179999999,192621.48166968965,554938.0059256721
3300,서울특별시 은평구 응암로21길 15,37.59404179999999,126.91615759999999,192595.50569901874,554944.9325855318
3301,서울특별시 은평구 응암로21길 16,37.5942434,126.9162328,192602.1669029405,554967.3020098344
3302,서울특별시 은평구 응암로21길 17,37.5940261,126.91602079999998,192583.42272376074,554943.20085489
3303,서울특별시 은평구 응암로21길 17-1,37.5940486,126.91592079999998,192574.59351227028,554945.7060053649
3304,서울특별시 은평구 응암로21길 18,37.5942769,126.9160466,192585.72611987326,554971.034819305
3305,서울특별시 은평구 응암로21길 18-1,37.5943103,126.9158627,192569.48846410218,554974.7563805511
3306,서울특별시 은평구 응암로21길 19,37.594055499999996,126.91578490000002,192562.59226593073,554946.4825816879
3307,서울특별시 은평구 응암로21길 19-1,37.594106700000005,126.9156675,192552.22925371956,554952.1745137951
3308,서울특별시 은평구 응암로21길 21,37.5941289,126.91553020000002,192540.10590594297,554954.6493629793
3309,서울특별시 은평구 응암로21길 22,37.5943684,126.91571129999998,192556.12349132623,554981.2168216705
3310,서울특별시 은평구 응암로21길 22-1,37.594393100000005,126.91556259999999,192542.99365427915,554983.9700425506
3311,서울특별시 은평구 응암로21길 23,37.594159999999995,126.9153848,192527.26810929293,554958.1126750621
3312,서울특별시 은평구 응암로22길 1,37.593950799999995,126.9184203,192795.32603645694,554934.6566168331
3313,서울특별시 은평구 응암로22길 3,37.5938709,126.91855159999999,192806.91404744892,554925.7785446524
3314,서울특별시 은평구 응암로22길 3-1,37.5938495,126.91867309999999,192817.6422210819,554923.3940849877
3315,서울특별시 은평구 응암로22길 3-4,37.593954,126.91857309999999,192808.8208089785,554935.0000704275
3316,서울특별시 은평구 응암로22길 3-8,37.594046899999995,126.9185842,192809.81003885003,554945.3100835322
3317,서울특별시 은평구 응암로22길 3-10,37.59413,126.9186034,192811.513669742,554954.5317862768
3318,서울특별시 은평구 응암로22길 5,37.5938545,126.9188202,192830.63378995674,554923.9377899132
3319,서울특별시 은평구 응암로22길 5-3,37.5940148,126.91871259999999,192821.14653000468,554941.7375195045
3320,서울특별시 은평구 응암로22길 5-4,37.5939891,126.91885570000001,192833.78186806923,554938.8741778048
3321,서울특별시 은평구 응암로22길 5-5,37.5940546,126.91872679999999,192822.4044182911,554946.1537899212
3322,서울특별시 은평구 응암로22길 5-6,37.5940802,126.91887129999999,192835.16830870142,554948.984070684
3323,서울특별시 은평구 응암로22길 5-7,37.5940833,126.91871840000002,192821.66533383465,554949.3398115757
3324,서울특별시 은평구 응암로22길 5-8,37.5941876,126.9188856,192836.44149989964,554960.9031811986
3325,서울특별시 은평구 응암로22길 5-9,37.594128399999995,126.91872679999999,192822.41150648682,554954.3447662113
3326,서울특별시 은평구 응암로22길 5-10,37.5942716,126.9189105,192838.6485750963,554970.2243448955
3327,서울특별시 은평구 응암로22길 5-11,37.5941674,126.91874779999999,192824.26985264235,554958.6717262566
3328,서울특별시 은평구 응암로22길 5-13,37.5942071,126.9187574,192825.12148155013,554963.0772497801
3329,서울특별시 은평구 응암로22길 5-14,37.5943665,126.9189419,192841.4307310221,554980.7547922339
3330,서울특별시 은평구 응암로22길 5-17,37.5942667,126.91877350000001,192826.5490621419,554969.690954876
3331,서울특별시 은평구 응암로22길 5-19,37.5942857,126.91878,192827.12492803318,554971.7992464236
3332,서울특별시 은평구 응암로22길 5-21,37.5943209,126.9187886,192827.88780809895,554975.7053968962
3333,서울특별시 은평구 응암로22길 6,37.593612,126.91860859999998,192811.9230804051,554897.0391719776
3334,서울특별시 은평구 응암로22길 6-7,37.593419399999995,126.91872920000002,192822.5553668081,554875.6535004494
3335,서울특별시 은평구 응암로22길 6-8,37.5934396,126.91858049999999,192809.42484212635,554877.9068490247
3336,서울특별시 은평구 응암로22길 6-11,37.5933138,126.91871029999999,192820.87606542662,554863.9345250675
3337,서울특별시 은평구 응암로22길 6-13,37.593228,126.9186878,192818.88072636948,554854.4134041597
3338,서울특별시 은평구 응암로22길 6-14,37.593167799999996,126.918512,192803.3490796361,554847.7453333404
3339,서울특별시 은평구 응암로22길 6-15,37.593115999999995,126.9186622,192816.6090863198,554841.9846138597
3340,서울특별시 은평구 응암로22길 6-16,37.5930874,126.9184962,192801.94595114773,554838.823042963
3341,서울특별시 은평구 응암로22길 6-17,37.592985999999996,126.9186335,192814.0619301518,554827.5582628674
3342,서울특별시 은평구 응암로22길 6-18,37.593002500000004,126.9184713,192799.7387134777,554829.4020008623
3343,서울특별시 은평구 응암로22길 7,37.59382670000001,126.9189361,192840.8667973063,554920.8434592731
3344,서울특별시 은평구 응암로22길 7-1,37.593808200000005,126.91908020000001,192853.59117721682,554918.7791912646
3345,서울특별시 은평구 응암로22길 7-3,37.5939622,126.91896820000001,192843.71467486597,554935.8799999683
3346,서울특별시 은평구 응암로22길 7-4,37.593943599999996,126.9191088,192856.12992185188,554933.8049035879
3347,서울특별시 은평구 응암로22길 7-5,37.5940596,126.91897809999999,192844.5983148006,554946.6895583807
3348,서울특별시 은평구 응암로22길 7-6,37.594122399999996,126.91915379999999,192860.1211601442,554953.6462857128
3349,서울특별시 은평구 응암로22길 8,37.5935356,126.91883159999999,192831.60998792073,554888.5425815069
3350,서울특별시 은평구 응암로22길 8-6,37.5934601,126.9188497,192833.20124990508,554880.1615437055
3351,서울특별시 은평구 응암로22길 8-7,37.5934381,126.9190074,192847.1264415612,554877.7077674012
3352,서울특별시 은평구 응암로22길 8-8,37.5933815,126.9188305,192831.49805977655,554871.4392872811
3353,서울특별시 은평구 응암로22길 8-9,37.5933533,126.9189917,192845.73177545352,554868.2971108397
3354,서울특별시 은평구 응암로22길 8-10,37.5932994,126.91881809999998,192830.3950745188,554862.3280513145
3355,서울특별시 은평구 응암로22길 8-11,37.5932224,126.91896070000001,192842.98146623836,554853.7710357347
3356,서울특별시 은평구 응암로22길 8-12,37.593216399999996,126.91879890000001,192828.69145561932,554853.1174448765
3357,서울특별시 은평구 응암로22길 8-13,37.5931058,126.9189307,192840.32083302268,554840.8320257404
3358,서울특별시 은평구 응암로22길 8-14,37.5931279,126.9187764,192826.69586381505,554843.2966524403
3359,서울특별시 은평구 응암로22길 8-17,37.5930047,126.9189095,192838.43885501556,554829.6126724705
3360,서울특별시 은평구 응암로22길 9,37.5937885,126.91919150000001,192863.41872505905,554916.5842480677
3361,서울특별시 은평구 응암로22길 9-3,37.593916,126.91924399999999,192868.06741731742,554930.7313363439
3362,서울특별시 은평구 응암로22길 9-4,37.5938956,126.91937450000002,192879.5905288422,554928.4572622356
3363,서울특별시 은평구 응암로22길 9-5,37.5939998,126.91923600000001,192867.36889872677,554940.0328083122
3364,서울특별시 은평구 응암로22길 9-6,37.5939697,126.91939950000001,192881.80545250798,554936.6796398383
3365,서울특별시 은평구 응암로22길 9-7,37.5940729,126.9192576,192869.28346703583,554948.1444521124
3366,서울특별시 은평구 응암로22길 9-9,37.594193100000005,126.91928870000001,192872.04151024137,554961.4829497454
3367,서울특별시 은평구 응암로22길 10,37.593525,126.91905259999999,192851.12659981832,554887.3492549886
3368,서울특별시 은평구 응암로22길 10-1,37.5934881,126.91915619999999,192860.27251488485,554883.24588653
3369,서울특별시 은평구 응암로22길 10-5,37.5934705,126.91929569999999,192872.5907935141,554881.2818875263
3370,서울특별시 은평구 응암로22길 10-6,37.593419299999994,126.91912090000001,192857.1484158423,554875.6125393722
3371,서울특별시 은평구 응암로22길 10-7,37.593396399999996,126.919273,192870.57897108083,554873.0593384498
3372,서울특별시 은평구 응암로22길 10-8,37.5933434,126.9190926,192854.6418390969,554867.1906402399
3373,서울특별시 은평구 응암로22길 10-9,37.5933133,126.9192527,192868.77824260094,554863.8377083162
3374,서울특별시 은평구 응암로22길 10-10,37.593253999999995,126.91907579999999,192853.14959296593,554857.2695176973
3375,서울특별시 은평구 응암로22길 10-11,37.593232,126.9192267,192866.47428412733,554854.816291496
3376,서울특별시 은평구 응암로22길 10-12,37.593168299999995,126.9190578,192851.55171863726,554847.7591455409
3377,서울특별시 은평구 응암로22길 10-13,37.5931498,126.9192075,192864.77078017118,554845.694468867
3378,서울특별시 은평구 응암로22길 10-14,37.5930888,126.9190408,192850.04274942997,554838.9368283758
3379,서울특별시 은평구 응암로22길 10-15,37.5930749,126.9191893,192863.15628523164,554837.3827890992
3380,서울특별시 은평구 응암로22길 10-16,37.5930121,126.91902379999999,192848.5340449815,554830.4252802917
3381,서울특별시 은평구 응암로22길 10-18,37.592929,126.9190057,192846.9275775651,554821.2034879379
3382,서울특별시 은평구 응암로22길 10-19,37.5929088,126.91915549999999,192860.15534947382,554818.9501154489
3383,서울특별시 은평구 응암로22길 11,37.593762899999994,126.919347,192877.14922872136,554913.7311293331
3384,서울특별시 은평구 응암로22길 11-1,37.593748600000005,126.91945249999999,192886.46507687034,554912.1359930602
3385,서울특별시 은평구 응암로22길 11-3,37.5938804,126.91948000000001,192888.90627526352,554926.7622386944
3386,서울특별시 은평구 응암로22길 11-5,37.5939644,126.91950600000001,192891.2104464289,554936.0833325292
3387,서울특별시 은평구 응암로22길 11-6,37.5939289,126.9196684,192905.54935795852,554932.1309489777
3388,서울특별시 은평구 응암로22길 11-7,37.594052000000005,126.919524,192892.8084392724,554945.8045923129
3389,서울특별시 은평구 응암로22길 11-8,37.59403,126.9196885,192907.33407642492,554943.3504021422
3390,서울특별시 은평구 응암로22길 11-10,37.5941519,126.91971840000001,192909.98624407672,554956.8776838582
3391,서울특별시 은평구 응암로22길 12,37.5935157,126.91931090000001,192873.9374934526,554886.2974290997
3392,서울특별시 은평구 응암로22길 12-1,37.593501200000006,126.91940509999999,192882.25539226088,554884.6809478872
3393,서울특별시 은평구 응암로22길 12-2,37.5934945,126.9194584,192886.96194883253,554883.9332846846
3394,서울특별시 은평구 응암로22길 12-6,37.593433700000006,126.9194118,192882.84067499026,554877.1886943611
3395,서울특별시 은평구 응암로22길 12-7,37.593317,126.9195561,192895.57345991448,554864.2253733122
3396,서울특별시 은평구 응암로22길 12-8,37.5933784,126.9193718,192879.3027991019,554871.0540442637
3397,서울특별시 은평구 응암로22길 12-9,37.593317,126.9195561,192895.57345991448,554864.2253733122
3398,서울특별시 은평구 응암로22길 12-10,37.593300799999994,126.9193571,192877.99716990712,554862.4424261341
3399,서울특별시 은평구 응암로22길 12-11,37.593186100000004,126.9195229,192892.6289426827,554849.6994483779
3400,서울특별시 은평구 응암로22길 12-12,37.5932159,126.9193413,192876.59369525049,554853.0206733531
3401,서울특별시 은평구 응암로22길 12-13,37.5931057,126.9195037,192890.9256376933,554840.7774003631
3402,서울특별시 은평구 응암로22길 12-14,37.5931311,126.9193233,192874.99593281272,554843.610186718
3403,서울특별시 은평구 응암로22길 12-15,37.593028000000004,126.91948219999999,192889.0194599794,554832.1551967615
3404,서울특별시 은평구 응암로22길 12-20,37.5928927,126.91927240000001,192870.4779293889,554817.1543151609
3405,서울특별시 은평구 응암로22길 13,37.5937466,126.9196314,192902.2644041415,554911.9004802611
3406,서울특별시 은평구 응암로22길 13-1,37.5937285,126.91972679999999,192910.68791898486,554909.8843769885
3407,서울특별시 은평구 응암로22길 13-4,37.59379929999999,126.91987749999998,192924.00366621334,554917.7310215508
3408,서울특별시 은평구 응암로22길 13-5,37.5939046,126.9197628,192913.8839505338,554929.4267936271
3409,서울특별시 은평구 응암로22길 13-6,37.5938751,126.9198912,192925.22075405414,554926.142942997
3410,서울특별시 은평구 응암로22길 13-7,37.594011,126.9197794,192915.36006001604,554941.2347533704
3411,서울특별시 은평구 응암로22길 13-8,37.5939799,126.919918,192927.59750466433,554937.7725543884
3412,서울특별시 은평구 응암로22길 13-9,37.594125700000006,126.91980829999999,192917.9232185649,554953.962993361
3413,서울특별시 은평구 응암로22길 13-10,37.594092700000004,126.91993899999999,192929.46278204588,554950.2905139939
3414,서울특별시 은평구 응암로22길 14,37.5934462,126.9195939,192898.92405508176,554878.562270787
3415,서울특별시 은평구 응암로22길 15,37.593689000000005,126.9198418,192920.84038164726,554905.4916437701
3416,서울특별시 은평구 응암로22길 15-1,37.5936882,126.91995049999998,192930.44013205933,554905.3946649389
3417,서울특별시 은평구 응암로22길 15-5,37.5938995,126.919995,192934.3901214096,554928.8432564354
3418,서울특별시 은평구 응암로22길 15-6,37.5939162,126.920151,192948.1687777666,554930.6850452732
3419,서울특별시 은평구 응암로22길 15-9,37.5940511,126.92002340000002,192936.9125848247,554945.6670277042
3420,서울특별시 은평구 응암로22길 15-10,37.594055100000006,126.9201637,192949.30347806777,554946.1004410402
3421,서울특별시 은평구 응암로22길 16,37.593422100000005,126.91971770000002,192909.85518476221,554875.8780869675
3422,서울특별시 은평구 응암로22길 16-1,37.5934083,126.9198821,192924.37289425964,554874.3340429942
3423,서울특별시 은평구 응암로22길 16-6,37.593339799999995,126.91968030000001,192906.54438519475,554866.7465307646
3424,서울특별시 은평구 응암로22길 16-8,37.593256700000005,126.9196612,192904.84967382197,554857.5248023126
3425,서울특별시 은평구 응암로22길 16-9,37.593147200000004,126.9198077,192917.7774998066,554845.3604691392
3426,서울특별시 은평구 응암로22길 16-10,37.59318,126.9196476,192903.64130155486,554849.0129872011
3427,서울특별시 은평구 응암로22길 16-12,37.5930681,126.9196322,192902.27061574662,554836.5945019722
3428,서울특별시 은평구 응암로22길 16-14,37.5929995,126.9196128,192900.5507763072,554828.9821353285
3429,서울특별시 은평구 응암로22길 16-15,37.592907000000004,126.9197455,192912.26149469335,554818.7056472398
3430,서울특별시 은평구 응암로22길 16-16,37.59292979999999,126.9195821,192897.83286106988,554821.248535866
3431,서울특별시 은평구 응암로22길 16-17,37.5928239,126.91972630000001,192910.55794844442,554809.4839258392
3432,서울특별시 은평구 응암로22길 17,37.5936652,126.9200946,192943.1641327274,554902.8310847272
3433,서울특별시 은평구 응암로22길 17-1,37.5937473,126.92019760000001,192952.26830956855,554911.9355334908
3434,서울특별시 은평구 응암로22길 17-4,37.593687200000005,126.9203321,192964.14099164508,554905.2550202707
3435,서울특별시 은평구 응암로22길 17-5,37.5937473,126.92019760000001,192952.26830956855,554911.9355334908
3436,서울특별시 은평구 응암로22길 17-6,37.5937954,126.9203419,192965.01666294242,554917.2632776565
3437,서울특별시 은평구 응암로22길 17-7,37.5939161,126.9202325,192955.36640814267,554930.6678300885
3438,서울특별시 은평구 응암로22길 17-8,37.593893,126.9203642,192966.99526685764,554928.0941175845
3439,서울특별시 은평구 응암로22길 17-9,37.5940217,126.9202548,192957.3457754406,554942.386578639
3440,서울특별시 은평구 응암로22길 17-10,37.5939914,126.92038659999999,192968.98277236498,554939.0137417385
3441,서울특별시 은평구 응암로22길 18,37.5933932,126.92,192934.7838286864,554872.6492359899
3442,서울특별시 은평구 응암로22길 18-1,37.593345899999996,126.9201547,192948.44172965884,554867.3878383144
3443,서울특별시 은평구 응암로22길 18-6,37.593304499999995,126.91996509999998,192931.69323827597,554862.8071533013
3444,서울특별시 은평구 응암로22길 18-7,37.5932119,126.92008529999998,192942.29999492315,554852.520549008
3445,서울특별시 은평구 응암로22길 18-8,37.5932214,126.91993570000001,192929.08890526165,554853.5861952117
3446,서울특별시 은평구 응암로22길 18-9,37.593111,126.92008340000001,192942.12266652673,554841.3219198346
3447,서울특별시 은평구 응암로22길 18-10,37.5931312,126.91992340000002,192927.99408997654,554843.5759296983
3448,서울특별시 은평구 응암로22길 18-11,37.5930298,126.92006979999998,192940.9139051542,554832.3106498764
3449,서울특별시 은평구 응암로22길 18-12,37.5930526,126.91990759999999,192926.5912652886,554834.8533983616
3450,서울특별시 은평구 응암로22길 18-13,37.5929512,126.9200517,192939.30796599385,554823.5882894263
3451,서울특별시 은평구 응암로22길 18-15,37.592868200000005,126.9200337,192937.71043926975,554814.3775710955
3452,서울특별시 은평구 응암로22길 18-16,37.592928,126.919872,192923.43543082595,554821.0268735001
3453,서울특별시 은평구 응암로22길 18-17,37.592786,126.92001670000002,192936.20130058017,554805.2555690348
3454,서울특별시 은평구 응암로22길 18-18,37.59277279999999,126.9198539,192921.8222162453,554803.8027734245
3455,서울특별시 은평구 응암로22길 19,37.5935961,126.92031419999999,192962.5515766763,554895.145279065
3456,서울특별시 은평구 응암로22길 19-1,37.593615899999996,126.92041809999999,192971.72936490134,554897.3350775808
3457,서울특별시 은평구 응암로22길 19-2,37.5937792,126.92044170000001,192973.82895103685,554915.4577877113
3458,서울특별시 은평구 응암로22길 19-3,37.5938687,126.9204699,192976.32783898458,554925.3891788989
3459,서울특별시 은평구 응암로22길 20,37.593346999999994,126.9202702,192958.6422473045,554867.5012604271
3460,서울특별시 은평구 응암로22길 20-8,37.5931537,126.9202186,192954.06695473462,554846.0509910183
3461,서울특별시 은평구 응암로22길 20-10,37.593061799999994,126.92021880000001,192954.07595344065,554835.8511035442
3462,서울특별시 은평구 응암로22길 20-11,37.593059499999995,126.9203695,192967.38489919534,554835.5845343344
3463,서울특별시 은평구 응암로22길 20-12,37.5930156,126.920198,192952.23463188644,554830.7249807954
3464,서울특별시 은평구 응암로22길 20-14,37.592936,126.9201618,192949.03009479903,554821.8929880625
3465,서울특별시 은평구 응암로22길 20-15,37.5929791,126.9205382,192982.27619297508,554826.6484147462
3466,서울특별시 은평구 응암로22길 20-16,37.592848499999995,126.9201506,192948.03270174755,554812.1823076362
3467,서울특별시 은평구 응암로22길 20-17,37.59291210000001,126.9206003,192987.75431174238,554819.207525783
3468,서울특별시 은평구 응암로22길 20-18,37.5927737,126.9201449,192947.5222426614,554803.880772385
3469,서울특별시 은평구 응암로22길 20-19,37.592833500000005,126.9204746,192976.64563087712,554810.4931973796
3470,서울특별시 은평구 응암로22길 20-25,37.592951299999996,126.9203541,192966.0146549347,554823.5766975798
3471,서울특별시 은평구 응암로22길 20-27,37.592868,126.9203156,192962.60665496715,554814.3342133596
3472,서울특별시 은평구 응암로22길 20-29,37.5928057,126.92029950000001,192961.17890227598,554807.4208167403
3473,서울특별시 은평구 응암로22길 21,37.5936109,126.92055970000001,192984.23429292827,554896.7695464331
3474,서울특별시 은평구 응암로22길 21-5,37.5937526,126.92058030000001,192986.06688030515,554912.4951249596
3475,서울특별시 은평구 응암로22길 21-6,37.593739,126.92076840000001,193002.67761925337,554910.971645972
3476,서울특별시 은평구 응암로22길 21-7,37.593836700000004,126.920621,192989.6691814928,554921.8262469613
3477,서울특별시 은평구 응암로22길 21-8,37.5938131,126.92079679999999,193005.19269548653,554919.1938028254
3478,서울특별시 은평구 응암로22길 21-10,37.59388189999999,126.9208354,193008.60808017937,554926.8269603691
3479,서울특별시 은평구 응암로22길 21-11,37.593836700000004,126.920621,192989.6691814928,554921.8262469613
3480,서울특별시 은평구 응암로22길 21-12,37.5939521,126.9206283,192990.32470308954,554934.6338134902
3481,서울특별시 은평구 응암로22길 21-14,37.5939706,126.9204831,192977.50316798073,554936.6979540187
3482,서울특별시 은평구 응암로22길 22,37.593271,126.9204378,192973.43674108776,554859.0535577248
3483,서울특별시 은평구 응암로22길 22-1,37.5931953,126.92063130000001,192990.51866329066,554850.6372449035
3484,서울특별시 은평구 응암로22길 23,37.59363870000001,126.92073700000002,192999.89513922753,554899.8418062588
3485,서울특별시 은평구 응암로22길 23-1,37.593580200000005,126.9208511,193009.9664005586,554893.340461639
3486,서울특별시 은평구 응암로22길 24,37.593274900000004,126.9208578,193010.52955746706,554859.4550748436
3487,서울특별시 은평구 응암로22길 24-2,37.5931451,126.92085630000001,193010.384944557,554845.0488375699
3488,서울특별시 은평구 응암로22길 25,37.5935263,126.92096509999999,193020.029275798,554887.3496853691
3489,서울특별시 은평구 응암로22길 27,37.593509000000005,126.92113640000001,193035.1560331125,554885.4168616028
3490,서울특별시 은평구 응암로22길 27-1,37.59348120000001,126.9212534,193045.48631037053,554882.3227021921
3491,서울특별시 은평구 응암로22길 27-2,37.593622700000004,126.921351,193054.11901685465,554898.020398553
3492,서울특별시 은평구 응암로22길 27-3,37.593509000000005,126.92113640000001,193035.1560331125,554885.4168616028
3493,서울특별시 은평구 응암로22길 28-6,37.5932433,126.92105190000001,193027.66861994384,554855.9334009046
3494,서울특별시 은평구 응암로22길 28-10,37.5930282,126.92108219999999,193030.32451604618,554832.057456983
