,관리기관명,lat,lon
2229,구로구,37.496677109698204,126.89204831675752
2230,구로구,37.50624097630464,126.89270069977756
2231,구로구,37.504514920450454,126.88718745979259
2232,구로구,37.502593232505056,126.88641000623248
2233,구로구,37.49741734395098,126.89260589443799
2234,구로구,37.49937178669033,126.88236857560155
2235,구로구,37.494816799771435,126.88017628021935
2236,구로구,37.49525417077887,126.88055440748765
2237,구로구,37.496091277460856,126.88242234721885
2238,구로구,37.49310762155465,126.88290308786064
2239,구로구,37.486554870483445,126.87870940023154
2240,구로구,37.49011220491689,126.88152825320802
2241,구로구,37.49286992638825,126.88307533873565
2242,구로구,37.4854247814759,126.88571350277414
2243,구로구,37.48556444271389,126.88665401412231
2244,구로구,37.48129912435735,126.89249668558556
2245,구로구,37.48286444744565,126.90105789067498
2246,구로구,37.483891067934024,126.89831244226629
2247,구로구,37.479989851437736,126.89848731817536
2248,구로구,37.47922220441267,126.89745839590839
2249,구로구,37.48396066273999,126.88666887416409
2250,구로구,37.50348515194177,126.88084552093413
2251,구로구,37.50460838879164,126.88232756200873
2252,구로구,37.50680532028016,126.88536310600753
2253,구로구,37.5143846502576,126.88269566140626
2254,구로구,37.51028583854709,126.89003694050044
2255,구로구,37.505987059877874,126.87714887575468
2256,구로구,37.507813181518266,126.87437490042294
2257,구로구,37.50234811802442,126.86978116875063
2258,구로구,37.50759272420349,126.87464671226972
2259,구로구,37.50179991938343,126.877853515713
2260,구로구,37.49904818656023,126.8718417103276
2261,구로구,37.5009365509686,126.86366539956386
2262,구로구,37.50430859165627,126.86175246886033
2263,구로구,37.50425761050994,126.86130470287705
2264,구로구,37.50379329559061,126.86028770450534
2265,구로구,37.50278824070147,126.85992089172721
2266,구로구,37.49928173523232,126.85560294001185
2267,구로구,37.5036932998122,126.85654218107337
2268,구로구,37.50522490807971,126.85646008221622
2269,구로구,37.50667466800604,126.85949403064637
2270,구로구,37.50677792992666,126.85400171311312
2271,구로구,37.50759651411023,126.85006307372642
2272,구로구,37.508032697422614,126.84802410983723
2273,구로구,37.50800853583056,126.84675742093394
2274,구로구,37.504143195257356,126.85311564919424
2275,구로구,37.50333653247377,126.85146378711042
2276,구로구,37.5015511826941,126.8461768867865
2277,구로구,37.50072730679481,126.84384438672141
2278,구로구,37.49862055074332,126.84032044608236
2279,구로구,37.49707096107829,126.83975832013816
2280,구로구,37.49533906290838,126.84096974144637
2281,구로구,37.493364921844176,126.83697656699094
2282,구로구,37.498770866326254,126.8292590234732
2283,구로구,37.503775882941675,126.8292136977057
2284,구로구,37.49402960082013,126.8310180418256
2285,구로구,37.49379032378425,126.82448820375863
2286,구로구,37.49276744177783,126.82432663338042
2287,구로구,37.48919298445791,126.82482234996178
2288,구로구,37.48927515541814,126.83495918126273
2289,구로구,37.49231289274789,126.83592496743226
2290,구로구,37.4934065822849,126.8384442491357
2291,구로구,37.49412218894151,126.83992067169945
2292,구로구,37.49786322618683,126.84815667681482
2293,구로구,37.49807829791301,126.85077419661663
2294,구로구,37.498434001280636,126.85062082112643
2295,구로구,37.49846200776156,126.84785578330819
2296,구로구,37.497035802890686,126.8681687536048
2297,구로구,37.498764259831134,126.87174041665065
2298,구로구,37.496638111608824,126.85628201362654
2299,구로구,37.49575963284042,126.85628369707732
2300,구로구,37.49540370188158,126.85625610848653
2301,구로구,37.4861702635603,126.85632129033188
2302,구로구,37.4917418691482,126.85613874143057
2303,구로구,37.49136435130091,126.8606523489927
2304,구로구,37.49377827082268,126.84416304129945
2305,구로구,37.49144437036681,126.84056640028179
2306,구로구,37.48851352588666,126.83540523056502
2307,구로구,37.48669757927785,126.83836598076344
2308,구로구,37.48236442854878,126.83821589676552
2309,구로구,37.479349546345546,126.84078882197888
2310,구로구,37.48259597249042,126.84287812678308
2311,구로구,37.486090326917754,126.8383853800267
2312,구로구,37.48892434596782,126.8360250988519
2313,구로구,37.50981500943265,126.88949586125106
2314,구로구,37.508921696121966,126.88809470063782
2315,구로구,37.505529294976725,126.88331572321552
2316,구로구,37.50604353526035,126.88399351490298
2317,구로구,37.499550874558,126.87428922527111
2318,구로구,37.499979565586095,126.87496138923531
2319,구로구,37.49966587895487,126.86820484197014
2320,구로구,37.499416708526745,126.8669613046136
2321,구로구,37.496572917244826,126.86205848787222
2322,구로구,37.496841238982086,126.86037303124505
2323,구로구,37.49739872633406,126.85567894056315
2324,구로구,37.49724910491068,126.85489893939047
2325,구로구,37.49316703305067,126.83398039841148
2326,구로구,37.49293998814017,126.83398655490703
2327,구로구,37.48966342346192,126.87617830171601
2328,구로구,37.489257698079015,126.875918902701
2329,구로구,37.49038800705721,126.82623751961951
2330,구로구,37.49049598273961,126.8261388941121
2331,구로구,37.482957650983984,126.88553748917005
2332,구로구,37.48281512198105,126.88536245793192
2333,구로구,37.47860073127051,126.89565485032543
2334,구로구,37.47834215896915,126.89567442953245
2335,구로구,37.49884366009799,126.87267664786316
2336,구로구,37.49906883186324,126.87260275825004
2337,구로구,37.510295922052265,126.87739856270726
2338,구로구,37.51045329189077,126.87710423147257
2339,구로구,37.49523867902076,126.87179167912561
2340,구로구,37.49524254442728,126.87120364417868
2341,구로구,37.488860805251775,126.87295253008455
2342,구로구,37.48879707057121,126.87233639204298
2343,구로구,37.494249685036046,126.84025624965894
2344,구로구,37.492736586818495,126.84069482468152
2345,금천구,37.47709971945496,126.89779593898798
2346,금천구,37.47751571854763,126.89853136495866
2347,금천구,37.47589165379336,126.89906264986638
2348,금천구,37.47572799278835,126.89838794361533
2349,금천구,37.47370746693114,126.89889940381161
2350,금천구,37.47415824127148,126.89816396754865
2351,금천구,37.468108450782495,126.89873738222798
2352,금천구,37.46813497491048,126.89814839994526
2353,금천구,37.46632439318111,126.89762635609723
2354,금천구,37.465303396058104,126.8974514100897
2355,금천구,37.4646883664522,126.89786822394134
2356,금천구,37.46456803148492,126.89729077272636
2357,금천구,37.463085402832796,126.89779354122872
2358,금천구,37.463178613813426,126.89722372252405
2359,금천구,37.459530845593605,126.89771699861761
2360,금천구,37.45931972802273,126.89843614605422
2361,금천구,37.45698843807637,126.8990541535903
2362,금천구,37.45637560673167,126.89994560526088
2363,금천구,37.45491480734353,126.8996412625757
2364,금천구,37.45482654731314,126.90075464252367
2365,금천구,37.44854155941955,126.90025439160664
2366,금천구,37.44834984589969,126.90265840673342
2367,금천구,37.44694566792157,126.90327047828603
2368,금천구,37.447174529830484,126.90327583412794
2369,금천구,37.44494759821175,126.90373524791327
2370,금천구,37.44474658476328,126.90362814940718
2371,금천구,37.434811497865304,126.90412675239497
2372,금천구,37.43375733504326,126.90305356360028
2373,금천구,37.44864496052212,126.90324681805048
2374,금천구,37.45233159775057,126.9039721644752
2375,금천구,37.454931856874104,126.90613546583796
2376,금천구,37.45399382358043,126.90603605004078
2377,금천구,37.460494762150724,126.90620537326195
2378,금천구,37.461722551874736,126.90471747007018
2379,금천구,37.46259183370637,126.90447673658969
2380,금천구,37.464190068953116,126.90428028203726
2381,금천구,37.46671842867776,126.90332413619326
2382,금천구,37.474100951152906,126.9017997507046
2383,금천구,37.475993386118354,126.90327375195075
2384,금천구,37.47716951246453,126.90365210147402
2385,금천구,37.47644881445184,126.90378643051737
2386,금천구,37.474475600592825,126.90489573040539
2387,금천구,37.4741268318098,126.90592380215668
2388,금천구,37.47316730497879,126.90598492085077
2389,금천구,37.471574352303136,126.90602648238377
2390,금천구,37.47110162567677,126.90640916977581
2391,금천구,37.471801139377426,126.90797626066356
2392,금천구,37.470271184927995,126.90792613565377
2393,금천구,37.46927102824779,126.90673249496527
2394,금천구,37.46880704216834,126.90677602760003
2395,금천구,37.46741427426815,126.90702305493534
2396,금천구,37.46702025449323,126.90781821330098
2397,금천구,37.463999604068476,126.90838370756163
2398,금천구,37.462752168235525,126.90667503337437
2399,금천구,37.4625217314463,126.90695677222834
2400,금천구,37.462684297284,126.90977562273848
2401,금천구,37.45349411960107,126.90648762306633
2402,금천구,37.44850513979609,126.8977026287156
2403,금천구,37.45007254302412,126.91058978382318
2404,금천구,37.450139520947765,126.91219563989529
2405,금천구,37.45015894820225,126.9128793549867
2406,금천구,37.4501692643629,126.91466949315664
2407,금천구,37.45031679489316,126.91559604653992
2408,금천구,37.44988080067736,126.91573102317915
2409,금천구,37.450017358323876,126.91644172995332
2410,금천구,37.44977146007285,126.91655275711804
2411,금천구,37.449862864745995,126.91712450677882
2412,금천구,37.44975774739007,126.91755520575038
2413,금천구,37.44991586677457,126.91819130188644
2414,금천구,37.44981588328281,126.918233225949
2415,금천구,37.450042374274446,126.91872120137924
2416,금천구,37.449895066377515,126.91939040435089
2417,금천구,37.45007438258371,126.91941168466997
2418,금천구,37.44992422234347,126.91986616269746
2419,금천구,37.4499243256902,126.92001873170972
2420,금천구,37.44988847527448,126.9203001750154
2421,금천구,37.45006267019846,126.92074526683646
2422,금천구,37.450527570851484,126.92071200198254
2423,금천구,37.45315774636672,126.92088779578327
2424,금천구,37.452289356102156,126.9211667339838
2425,금천구,37.45221900243632,126.9210549203773
2426,금천구,37.44925740074695,126.92525760188457
2427,금천구,37.44696634979616,126.92144015271178
2428,금천구,37.44680438595499,126.91909311533986
2429,금천구,37.44460072689068,126.9194175558341
2430,금천구,37.442709625069604,126.91699792293292
2431,금천구,37.45299573637768,126.91591740026739
2432,금천구,37.45364767193078,126.92055161106092
2433,금천구,37.45381939628879,126.92000441249922
2434,금천구,37.45389246924451,126.92013882863564
2435,금천구,37.45383838760216,126.91878603609825
2436,금천구,37.45347116535569,126.91804728562107
2437,금천구,37.452823796333085,126.91741282781794
2438,금천구,37.44943188982461,126.91671135310398
2439,금천구,37.448358022722424,126.91564006161916
2440,금천구,37.44839277765628,126.91636668883896
2441,금천구,37.44746374669848,126.91624567174641
2442,금천구,37.447203128084695,126.91720428766848
2443,금천구,37.44946269013339,126.91823926105033
2444,금천구,37.448213885868334,126.91196847700576
2445,금천구,37.446361809672894,126.91130954563744
2446,금천구,37.447219340412246,126.90863584475211
2447,금천구,37.47110419902936,126.90738814522575
2448,금천구,37.470860006724706,126.90178590335526
2449,금천구,37.47444452996273,126.90215428151052
2450,금천구,37.47906965706682,126.8940804306347
2451,금천구,37.47709488793207,126.88564139780483
2452,금천구,37.47592223082261,126.88153256778261
2453,금천구,37.47459952021481,126.88060876565598
2454,금천구,37.48570471834307,126.87648559638124
2455,금천구,37.48302571015864,126.8770508038388
2456,금천구,37.47929514415385,126.87754193655253
2457,금천구,37.47860845875145,126.87917899638313
2458,금천구,37.46912189284644,126.87672088485685
2459,금천구,37.466223057434064,126.8835463976153
2460,금천구,37.46557206038562,126.88771849791482
2461,금천구,37.46496089971151,126.88648731114519
2462,금천구,37.46657139826731,126.88410653166524
2463,금천구,37.46625535693287,126.88902194280945
2464,금천구,37.46643933472371,126.88920479402655
2465,금천구,37.466658397811294,126.89029643061349
2466,금천구,37.46644969541929,126.8916328566831
2467,금천구,37.46660376599233,126.89163037351055
2468,금천구,37.466442045265616,126.8931261129279
2469,금천구,37.46654486010813,126.89423827187362
2470,금천구,37.466395070582635,126.89913759029633
2471,금천구,37.46877249962387,126.89979908615892
2472,금천구,37.46263959022619,126.88431493001288
2473,금천구,37.461415492945406,126.89234204738965
2474,금천구,37.45513782089958,126.89003635605174
2475,금천구,37.45488889569172,126.89172187269271
2476,금천구,37.4560532915185,126.89105448642573
2477,금천구,37.456337291119056,126.89422891274859
2478,금천구,37.45695490766054,126.89571883902825
2479,금천구,37.446320322325036,126.89891366684286
2480,금천구,37.44504475135162,126.90465386882332
2481,금천구,37.45429286737179,126.90479470836225
2482,금천구,37.45514688082415,126.90918792169069
2483,금천구,37.45458994543327,126.91022386904284
2484,금천구,37.45039941296769,126.91152402777624
2485,금천구,37.47728274480534,126.90004322976863
2486,금천구,37.4748890287202,126.88544691841058
2487,금천구,37.472157698313545,126.88599597631489
2488,금천구,37.46481827035059,126.88714652987103
2489,금천구,37.45667670576874,126.89096090218246
2490,금천구,37.46657911162791,126.89425291872028
2491,금천구,37.46933431571462,126.89618773130476
2492,금천구,37.46934283100763,126.9063808408393
2493,영등포구,37.521666905120796,126.91713225514773
2494,영등포구,37.517883246378005,126.93870890242844
2495,영등포구,37.51959454884059,126.94106377502939
2496,영등포구,37.522466591571096,126.93859994843756
2497,영등포구,37.5235857737007,126.9371476349978
2498,영등포구,37.52666466073153,126.93254292989398
2499,영등포구,37.531385268163554,126.9240669824453
2500,영등포구,37.531998206463705,126.9217017791313
2501,영등포구,37.53354274431873,126.91548876630495
2502,영등포구,37.53389266611794,126.9122401006317
2503,영등포구,37.52904724208564,126.91245507460269
2504,영등포구,37.52605514913862,126.9114257043233
2505,영등포구,37.52681920088805,126.91386501636711
2506,영등포구,37.52919369180738,126.91687050975769
2507,영등포구,37.52670396261919,126.91908835589376
2508,영등포구,37.52292773477651,126.92293865660015
2509,영등포구,37.5213435606497,126.9240024996216
2510,영등포구,37.51444346183528,126.92650812754736
2511,영등포구,37.5170664295616,126.92821133476556
2512,영등포구,37.5201209130614,126.93295152841759
2513,영등포구,37.52435014068885,126.92821906247589
2514,영등포구,37.51886882697096,126.9139623879756
2515,영등포구,37.51893971355593,126.91233906092246
2516,영등포구,37.52121752060236,126.89578896908077
2517,영등포구,37.52260697694627,126.8899509857144
2518,영등포구,37.52311348238669,126.88352251094769
2519,영등포구,37.52335601885186,126.88187616799095
2520,영등포구,37.51970699092092,126.91428042209596
2521,영등포구,37.517582361766344,126.91054888949262
2522,영등포구,37.51656066581335,126.90710124578133
2523,영등포구,37.51599268277698,126.90552288245573
2524,영등포구,37.51475637048653,126.9020383339893
2525,영등포구,37.535693947298384,126.9032453474241
2526,영등포구,37.53180564761769,126.90049660173871
2527,영등포구,37.527630968486974,126.89694756251619
2528,영등포구,37.52622423873285,126.8966429176456
2529,영등포구,37.51867798273592,126.89520994443679
2530,영등포구,37.51494562268247,126.89374809912438
2531,영등포구,37.51259219965749,126.92554965082975
2532,영등포구,37.51105447484078,126.92458525064211
2533,영등포구,37.51705642501971,126.88858931094092
2534,영등포구,37.524800790066465,126.89078490302295
2535,영등포구,37.531275959227656,126.89438678796202
2536,영등포구,37.53605921617892,126.89831632250038
2537,영등포구,37.53685197257032,126.89817268311037
2538,영등포구,37.539693159110946,126.89049049487998
2539,영등포구,37.5341195324589,126.90170979417823
2540,영등포구,37.52291761685146,126.90530600250118
2541,영등포구,37.530396161665855,126.89094984227883
2542,영등포구,37.52994307044341,126.89107155610992
2543,영등포구,37.52974216417174,126.89306188338142
2544,영등포구,37.52577134472664,126.90562368036215
2545,영등포구,37.52498773053357,126.90940425031569
2546,영등포구,37.51346165184704,126.90881983306791
2547,영등포구,37.516995949381524,126.9016587327894
2548,영등포구,37.51280250434016,126.89722018686096
2549,영등포구,37.5116050509929,126.89823866153041
2550,영등포구,37.50945463337582,126.8996180545783
2551,영등포구,37.50635764475894,126.90147815887042
2552,영등포구,37.5040940595172,126.90334382050742
2553,영등포구,37.49981709274066,126.90570498392086
2554,영등포구,37.492311415434635,126.89570701895241
2555,영등포구,37.487539175692746,126.89822721729401
2556,영등포구,37.49760784273593,126.89403163562055
2557,영등포구,37.50263164917787,126.89380739623297
2558,영등포구,37.50500122293337,126.89781446373887
2559,영등포구,37.50573984237034,126.89757821267744
2560,영등포구,37.517525576797276,126.91667871496135
2561,영등포구,37.51396270002201,126.91882272965735
2562,영등포구,37.51264419333345,126.92513109709913
2563,영등포구,37.51801083395001,126.91241254225967
2564,영등포구,37.51624120471594,126.91233316839048
2565,영등포구,37.5120973843017,126.90980100656627
2566,영등포구,37.510595981226146,126.91055157216613
2567,영등포구,37.505750592404596,126.91083444433933
2568,영등포구,37.50356864783166,126.91002841026214
2569,영등포구,37.49999778813869,126.90862699142409
2570,영등포구,37.49939569601416,126.90834274162884
2571,영등포구,37.49236375839886,126.90888280218235
2572,영등포구,37.50427141140843,126.9174014281152
2573,영등포구,37.50442992038945,126.91602713378369
2574,영등포구,37.50449170173988,126.91548307107438
2575,영등포구,37.50458750283828,126.91589576533593
2576,영등포구,37.50494863345841,126.91440134814913
2577,영등포구,37.50301072307575,126.9007745877589
2578,영등포구,37.500124043621994,126.8977713509172
2579,영등포구,37.51984400136648,126.90493772363044
2580,영등포구,37.503194740315905,126.91616536141039
