기준일ID,시간대구분,행정동코드,총생활인구수
20210105,15,11380631,21346.7299
20210105,15,11380632,12941.2779
20210105,15,11380640,11324.82
20210105,15,11380650,11702.5096
20210105,15,11380690,58161.5865
20210105,16,11380510,31476.4248
20210105,16,11380520,32553.4003
20210105,16,11380530,18342.9057
20210105,16,11380551,23369.4893
20210105,16,11380552,21014.6547
20210105,16,11380560,24547.7718
20210105,16,11380570,30633.8369
20210105,16,11380580,23775.4861
20210105,16,11380590,14836.8383
20210105,16,11380600,21555.4823
20210105,16,11380625,40026.6734
20210105,16,11380631,22150.8638
20210105,16,11380632,12844.4649
20210105,16,11380640,11443.3666
20210105,16,11380650,11957.8213
20210105,16,11380690,57772.7155
20210105,17,11380510,32029.7766
20210105,17,11380520,33260.9918
20210105,17,11380530,18917.5948
20210105,17,11380551,23922.2331
20210105,17,11380552,21926.4163
20210105,17,11380560,24474.9805
20210105,17,11380570,31566.8032
20210105,17,11380580,24033.7025
20210105,17,11380590,15525.2045
20210105,17,11380600,22009.8561
20210105,17,11380625,41125.0904
20210105,17,11380631,22946.5933
20210105,17,11380632,13331.8016
20210105,17,11380640,11770.2962
20210105,17,11380650,12413.1175
20210105,17,11380690,58159.4576
20210105,18,11380510,32254.3702
20210105,18,11380520,35179.7356
20210105,18,11380530,20212.1626
20210105,18,11380551,25746.7626
20210105,18,11380552,23384.1435
20210105,18,11380560,24984.7554
20210105,18,11380570,33570.4436
20210105,18,11380580,25235.725
20210105,18,11380590,16206.3953
20210105,18,11380600,23614.256
20210105,18,11380625,42756.5585
20210105,18,11380631,24640.5543
20210105,18,11380632,14124.8131
20210105,18,11380640,12514.2299
20210105,18,11380650,13165.504
20210105,18,11380690,61563.3566
20210105,19,11380510,33643.4384
20210105,19,11380520,36939.002
20210105,19,11380530,21117.0016
20210105,19,11380551,27008.9323
20210105,19,11380552,24598.8455
20210105,19,11380560,26259.5819
20210105,19,11380570,35000.626
20210105,19,11380580,26574.2006
20210105,19,11380590,17370.8588
20210105,19,11380600,24828.6958
20210105,19,11380625,45010.6668
20210105,19,11380631,25914.459
20210105,19,11380632,15081.5148
20210105,19,11380640,12464.9289
20210105,19,11380650,12875.722
20210105,19,11380690,63254.696
20210105,20,11380510,34212.8249
20210105,20,11380520,38020.9858
20210105,20,11380530,21709.1093
20210105,20,11380551,27717.3001
20210105,20,11380552,25236.8336
20210105,20,11380560,27000.2304
20210105,20,11380570,35565.3048
20210105,20,11380580,27184.6758
20210105,20,11380590,18262.4579
20210105,20,11380600,25379.5544
20210105,20,11380625,46307.023
20210105,20,11380631,26662.3569
20210105,20,11380632,15641.2085
20210105,20,11380640,12847.1445
20210105,20,11380650,12817.7681
20210105,20,11380690,64418.8417
20210105,21,11380510,35176.3435
20210105,21,11380520,38725.637
20210105,21,11380530,22454.4496
20210105,21,11380551,27601.3452
20210105,21,11380552,25652.5494
20210105,21,11380560,28043.0732
20210105,21,11380570,36526.6235
20210105,21,11380580,27578.8667
20210105,21,11380590,19005.6358
20210105,21,11380600,26401.3316
20210105,21,11380625,47501.2139
20210105,21,11380631,27544.6866
20210105,21,11380632,16282.9654
20210105,21,11380640,13175.9616
20210105,21,11380650,13018.7532
20210105,21,11380690,65825.157
20210105,22,11380510,35952.768
20210105,22,11380520,38980.1395
20210105,22,11380530,22899.8606
20210105,22,11380551,27424.5125
20210105,22,11380552,26362.6643
20210105,22,11380560,28472.5633
20210105,22,11380570,36896.5397
20210105,22,11380580,28166.7786
20210105,22,11380590,19497.3773
20210105,22,11380600,26881.6245
20210105,22,11380625,48068.6241
20210105,22,11380631,27510.6651
20210105,22,11380632,16684.6449
20210105,22,11380640,13196.2987
20210105,22,11380650,13076.9779
20210105,22,11380690,66090.4703
20210105,23,11380510,38778.9975
20210105,23,11380520,37740.6924
20210105,23,11380530,25539.4004
20210105,23,11380551,25038.7234
20210105,23,11380552,28733.8823
20210105,23,11380560,30430.1527
20210105,23,11380570,34347.961
20210105,23,11380580,29600.0937
20210105,23,11380590,21226.4238
20210105,23,11380600,25662.407
20210105,23,11380625,49692.4441
20210105,23,11380631,27387.8659
20210105,23,11380632,18436.3329
20210105,23,11380640,13412.6671
20210105,23,11380650,12095.8784
20210105,23,11380690,66889.3819
20210106,0,11380510,39052.7679
20210106,0,11380520,37705.741
20210106,0,11380530,25551.879
20210106,0,11380551,24737.8885
20210106,0,11380552,29182.7347
20210106,0,11380560,30665.6189
20210106,0,11380570,34941.2202
20210106,0,11380580,29855.1676
20210106,0,11380590,21224.6924
20210106,0,11380600,25789.4909
20210106,0,11380625,49481.3891
20210106,0,11380631,27378.3691
20210106,0,11380632,18376.2847
20210106,0,11380640,13456.0458
20210106,0,11380650,12285.3608
20210106,0,11380690,66572.9906
20210106,1,11380510,39024.8767
20210106,1,11380520,37744.139
20210106,1,11380530,25471.2741
20210106,1,11380551,24661.2615
20210106,1,11380552,29275.6025
20210106,1,11380560,30837.5205
20210106,1,11380570,34888.449
20210106,1,11380580,30093.8346
20210106,1,11380590,21326.906
20210106,1,11380600,25771.1559
20210106,1,11380625,49659.1561
20210106,1,11380631,27095.021
20210106,1,11380632,18444.4931
20210106,1,11380640,13441.5386
20210106,1,11380650,12291.7749
20210106,1,11380690,66630.3331
20210106,2,11380510,39102.6881
20210106,2,11380520,37929.0026
20210106,2,11380530,25415.4221
20210106,2,11380551,24571.7915
20210106,2,11380552,29287.0172
20210106,2,11380560,30979.541
20210106,2,11380570,34728.3085
20210106,2,11380580,30159.0624
20210106,2,11380590,21304.3978
20210106,2,11380600,25818.2246
20210106,2,11380625,49802.7767
20210106,2,11380631,27083.3544
20210106,2,11380632,18438.8679
20210106,2,11380640,13453.1565
20210106,2,11380650,12439.4103
20210106,2,11380690,66609.2241
20210106,3,11380510,39006.8331
20210106,3,11380520,36437.1672
20210106,3,11380530,25501.5519
20210106,3,11380551,24635.692
20210106,3,11380552,29298.0042
20210106,3,11380560,30905.5867
20210106,3,11380570,36070.3837
20210106,3,11380580,30291.71
20210106,3,11380590,21338.9004
20210106,3,11380600,25876.7511
20210106,3,11380625,49646.2628
20210106,3,11380631,27131.185
20210106,3,11380632,18355.2857
20210106,3,11380640,13379.4886
20210106,3,11380650,12524.7444
20210106,3,11380690,66514.2315
20210106,4,11380510,38975.5263
20210106,4,11380520,36283.0981
20210106,4,11380530,25218.4204
20210106,4,11380551,24680.8318
20210106,4,11380552,29128.4175
20210106,4,11380560,30828.7283
20210106,4,11380570,36165.352
20210106,4,11380580,30161.9127
20210106,4,11380590,21164.1987
20210106,4,11380600,25717.2063
20210106,4,11380625,49549.705
20210106,4,11380631,26980.5371
20210106,4,11380632,18277.2024
20210106,4,11380640,13503.0243
20210106,4,11380650,12577.8929
20210106,4,11380690,66427.7062
20210106,5,11380510,38925.5172
20210106,5,11380520,36378.2643
20210106,5,11380530,24782.8879
20210106,5,11380551,24664.8952
20210106,5,11380552,28918.1461
20210106,5,11380560,30422.7121
20210106,5,11380570,35555.0301
20210106,5,11380580,29832.6644
20210106,5,11380590,20929.7973
20210106,5,11380600,25461.3503
20210106,5,11380625,48842.9721
20210106,5,11380631,26888.2553
20210106,5,11380632,18018.191
20210106,5,11380640,13587.5657
20210106,5,11380650,12983.8619
20210106,5,11380690,66803.1754
20210106,6,11380510,38155.7832
20210106,6,11380520,36272.2678
20210106,6,11380530,24019.5586
20210106,6,11380551,24963.7601
20210106,6,11380552,27665.1262
20210106,6,11380560,29816.2257
20210106,6,11380570,34546.2637
20210106,6,11380580,29127.6894
20210106,6,11380590,20487.2754
20210106,6,11380600,24869.7892
20210106,6,11380625,47678.995
20210106,6,11380631,26065.6816
20210106,6,11380632,17843.0888
20210106,6,11380640,13623.963
20210106,6,11380650,13433.5571
20210106,6,11380690,66716.8849
20210106,7,11380510,36096.81
20210106,7,11380520,35325.6176
20210106,7,11380530,22863.9661
20210106,7,11380551,25783.9876
20210106,7,11380552,25338.7888
20210106,7,11380560,28528.2428
20210106,7,11380570,32468.769
20210106,7,11380580,27771.8179
20210106,7,11380590,19338.2332
20210106,7,11380600,23673.8984
20210106,7,11380625,45572.0817
20210106,7,11380631,25204.4046
20210106,7,11380632,17187.4154
20210106,7,11380640,13812.6904
20210106,7,11380650,13968.9327
20210106,7,11380690,67069.0261
20210106,8,11380510,34432.2548
20210106,8,11380520,33048.4687
20210106,8,11380530,21005.573
20210106,8,11380551,24486.5149
20210106,8,11380552,22765.3107
20210106,8,11380560,27506.43
20210106,8,11380570,30507.2835
20210106,8,11380580,25633.3969
20210106,8,11380590,18061.656
20210106,8,11380600,22106.4526
20210106,8,11380625,42505.1602
20210106,8,11380631,23362.3834
20210106,8,11380632,15797.0417
20210106,8,11380640,12973.6939
20210106,8,11380650,13106.6248
20210106,8,11380690,62642.84
20210106,9,11380510,33068.1895
20210106,9,11380520,31969.6306
20210106,9,11380530,20039.1728
20210106,9,11380551,23443.3896
20210106,9,11380552,21741.7248
20210106,9,11380560,26219.523
20210106,9,11380570,29912.2103
20210106,9,11380580,24695.6735
20210106,9,11380590,17097.4478
20210106,9,11380600,21234.0248
20210106,9,11380625,40650.8442
20210106,9,11380631,22477.1826
20210106,9,11380632,14635.5999
20210106,9,11380640,12409.6505
20210106,9,11380650,12604.8
20210106,9,11380690,60464.9912
20210106,10,11380510,32230.7716
20210106,10,11380520,31558.7789
20210106,10,11380530,19456.106
20210106,10,11380551,22924.8147
20210106,10,11380552,21189.2877
20210106,10,11380560,25564.2267
20210106,10,11380570,29617.7168
20210106,10,11380580,24180.2368
20210106,10,11380590,16520.6026
20210106,10,11380600,21057.6854
20210106,10,11380625,39601.9358
20210106,10,11380631,22376.2271
20210106,10,11380632,14086.913
20210106,10,11380640,12006.1201
20210106,10,11380650,11875.3099
20210106,10,11380690,59318.5375
20210106,11,11380510,31928.7079
20210106,11,11380520,31370.3649
20210106,11,11380530,19171.1286
20210106,11,11380551,22629.5288
20210106,11,11380552,21005.987
20210106,11,11380560,25142.3616
20210106,11,11380570,29461.0412
20210106,11,11380580,23876.8373
20210106,11,11380590,16028.2829
20210106,11,11380600,20877.2192
20210106,11,11380625,39100.2184
20210106,11,11380631,21878.4251
20210106,11,11380632,13670.5418
20210106,11,11380640,11719.0638
20210106,11,11380650,11771.6044
20210106,11,11380690,58626.8454
20210106,12,11380510,31875.6774
20210106,12,11380520,30863.4064
20210106,12,11380530,18983.7657
20210106,12,11380551,22299.5502
20210106,12,11380552,20865.8966
20210106,12,11380560,24769.3302
20210106,12,11380570,29186.7145
20210106,12,11380580,23698.2524
20210106,12,11380590,15709.1778
20210106,12,11380600,20559.5893
20210106,12,11380625,38860.168
20210106,12,11380631,21771.0364
20210106,12,11380632,13490.0455
20210106,12,11380640,11504.935
20210106,12,11380650,11857.9341
20210106,12,11380690,58539.1743
20210106,13,11380510,31105.5679
20210106,13,11380520,30994.0437
20210106,13,11380530,18418.0945
20210106,13,11380551,22810.6656
20210106,13,11380552,20876.3492
20210106,13,11380560,24184.0933
20210106,13,11380570,29396.6658
20210106,13,11380580,23405.8382
20210106,13,11380590,15524.5991
20210106,13,11380600,20646.8675
20210106,13,11380625,38664.851
20210106,13,11380631,21521.4084
20210106,13,11380632,13213.7305
20210106,13,11380640,11430.3858
20210106,13,11380650,11554.4671
20210106,13,11380690,58344.0894
20210106,14,11380510,31087.3996
20210106,14,11380520,31198.1415
20210106,14,11380530,18283.1333
20210106,14,11380551,22628.7725
20210106,14,11380552,20790.1849
20210106,14,11380560,23910.6287
20210106,14,11380570,29401.2521
20210106,14,11380580,23575.3028
20210106,14,11380590,15379.1309
20210106,14,11380600,20705.525
20210106,14,11380625,38633.9592
20210106,14,11380631,21371.3199
20210106,14,11380632,13177.0643
20210106,14,11380640,11294.7232
20210106,14,11380650,11595.8377
20210106,14,11380690,58518.5716
20210106,15,11380510,31083.5434
20210106,15,11380520,31752.7634
20210106,15,11380530,18214.162
20210106,15,11380551,23030.2593
20210106,15,11380552,20654.6607
20210106,15,11380560,24319.3922
20210106,15,11380570,29611.9183
20210106,15,11380580,23988.117
20210106,15,11380590,15199.8436
20210106,15,11380600,20977.5628
20210106,15,11380625,39448.037
20210106,15,11380631,21684.0202
20210106,15,11380632,12999.7682
20210106,15,11380640,11314.9858
20210106,15,11380650,11771.9505
20210106,15,11380690,58743.0761
20210106,16,11380510,31946.7622
20210106,16,11380520,32176.2788
20210106,16,11380530,18404.0832
20210106,16,11380551,23586.938
20210106,16,11380552,21235.6247
20210106,16,11380560,23905.872
20210106,16,11380570,30669.7969
20210106,16,11380580,23771.3801
20210106,16,11380590,15390.4438
20210106,16,11380600,21573.4351
20210106,16,11380625,39991.4742
20210106,16,11380631,22139.1762
20210106,16,11380632,13444.6729
20210106,16,11380640,11500.8094
20210106,16,11380650,12139.4338
20210106,16,11380690,58126.6104
20210106,17,11380510,31763.4873
20210106,17,11380520,33308.9996
20210106,17,11380530,19268.1027
20210106,17,11380551,24355.2064
20210106,17,11380552,21796.6398
20210106,17,11380560,24615.8568
20210106,17,11380570,31639.7796
20210106,17,11380580,24463.4631
20210106,17,11380590,15685.2186
20210106,17,11380600,21974.7621
20210106,17,11380625,40529.3978
20210106,17,11380631,23195.521
20210106,17,11380632,13753.6513
20210106,17,11380640,11883.3101
20210106,17,11380650,12453.3583
20210106,17,11380690,59313.1735
20210106,18,11380510,32527.8422
20210106,18,11380520,35108.3668
20210106,18,11380530,20296.2259
20210106,18,11380551,25901.4416
20210106,18,11380552,23352.9455
20210106,18,11380560,24988.3409
20210106,18,11380570,33029.2195
20210106,18,11380580,25313.9744
20210106,18,11380590,16541.1628
20210106,18,11380600,23361.6617
20210106,18,11380625,42708.9722
20210106,18,11380631,24866.1904
20210106,18,11380632,14646.241
20210106,18,11380640,12809.9635
20210106,18,11380650,13254.7867
20210106,18,11380690,61778.2318
20210106,19,11380510,33184.7229
20210106,19,11380520,37117.2621
20210106,19,11380530,21625.9942
20210106,19,11380551,27258.7809
20210106,19,11380552,24318.2104
20210106,19,11380560,26343.9917
20210106,19,11380570,34538.7704
20210106,19,11380580,26452.4218
20210106,19,11380590,17660.6044
20210106,19,11380600,24418.277
20210106,19,11380625,44908.3181
20210106,19,11380631,26137.2857
20210106,19,11380632,15268.9105
20210106,19,11380640,12736.0694
20210106,19,11380650,13015.5879
20210106,19,11380690,63375.499
20210106,20,11380510,33688.6615
20210106,20,11380520,37850.0857
20210106,20,11380530,22162.3816
20210106,20,11380551,27541.8497
20210106,20,11380552,25202.7591
20210106,20,11380560,27305.3463
20210106,20,11380570,35345.9109
20210106,20,11380580,26925.2979
20210106,20,11380590,18327.6645
20210106,20,11380600,25011.6136
20210106,20,11380625,46288.5287
20210106,20,11380631,27011.1218
20210106,20,11380632,15712.3432
20210106,20,11380640,13089.939
20210106,20,11380650,12972.9534
20210106,20,11380690,64354.564
20210106,21,11380510,34559.6178
20210106,21,11380520,38607.726
20210106,21,11380530,22742.9352
20210106,21,11380551,27560.1287
20210106,21,11380552,25476.526
20210106,21,11380560,28130.1573
20210106,21,11380570,35989.8217
20210106,21,11380580,27669.2183
20210106,21,11380590,18852.0915
20210106,21,11380600,25621.4954
20210106,21,11380625,47460.2861
20210106,21,11380631,27662.2724
20210106,21,11380632,16657.6574
20210106,21,11380640,13240.5288
20210106,21,11380650,13144.2673
20210106,21,11380690,65883.4983
20210106,22,11380510,35292.1581
20210106,22,11380520,39090.2512
20210106,22,11380530,22996.1364
20210106,22,11380551,27286.7172
20210106,22,11380552,26226.0288
20210106,22,11380560,28653.6724
20210106,22,11380570,36667.1623
20210106,22,11380580,28317.2389
20210106,22,11380590,19338.7991
20210106,22,11380600,26549.0263
20210106,22,11380625,48379.295
20210106,22,11380631,27957.9376
20210106,22,11380632,16864.2602
20210106,22,11380640,13384.539
20210106,22,11380650,13231.9987
20210106,22,11380690,66128.1536
20210106,23,11380510,38831.2907
20210106,23,11380520,37324.0132
20210106,23,11380530,25384.4494
20210106,23,11380551,24852.455
20210106,23,11380552,28750.205
20210106,23,11380560,30507.0531
20210106,23,11380570,34998.2052
20210106,23,11380580,29796.1775
20210106,23,11380590,21162.4104
20210106,23,11380600,25598.2764
20210106,23,11380625,49709.7258
20210106,23,11380631,27113.1953
20210106,23,11380632,18596.7991
20210106,23,11380640,13384.1525
20210106,23,11380650,12204.4164
20210106,23,11380690,66848.5743
20210107,0,11380510,38972.8282
20210107,0,11380520,37959.7789
20210107,0,11380530,25301.9567
20210107,0,11380551,24667.8817
20210107,0,11380552,28912.1837
20210107,0,11380560,30674.1964
20210107,0,11380570,34942.1618
20210107,0,11380580,29780.5014
20210107,0,11380590,21212.3084
20210107,0,11380600,25680.6544
20210107,0,11380625,49841.8135
20210107,0,11380631,27089.4305
20210107,0,11380632,18625.2008
20210107,0,11380640,13280.2791
20210107,0,11380650,12328.3381
20210107,0,11380690,66668.2817
20210107,1,11380510,38989.9839
20210107,1,11380520,37751.7185
20210107,1,11380530,25366.0626
20210107,1,11380551,24521.5559
20210107,1,11380552,29108.8026
20210107,1,11380560,30733.5833
20210107,1,11380570,35209.3061
20210107,1,11380580,30024.245
20210107,1,11380590,21315.8038
20210107,1,11380600,25757.9539
20210107,1,11380625,49928.7104
20210107,1,11380631,26835.196
20210107,1,11380632,18700.0198
20210107,1,11380640,13309.848
20210107,1,11380650,12387.5191
20210107,1,11380690,66730.6745
20210107,2,11380510,38981.4942
20210107,2,11380520,37913.9708
20210107,2,11380530,25349.5305
20210107,2,11380551,24468.9601
20210107,2,11380552,29150.9834
20210107,2,11380560,30846.506
20210107,2,11380570,35227.8548
20210107,2,11380580,30191.2197
20210107,2,11380590,21198.2699
20210107,2,11380600,25828.9398
20210107,2,11380625,49753.041
20210107,2,11380631,26822.7043
20210107,2,11380632,18649.0797
20210107,2,11380640,13420.4183
20210107,2,11380650,12444.1264
20210107,2,11380690,66669.6942
20210107,3,11380510,38784.8269
20210107,3,11380520,36668.7386
20210107,3,11380530,25388.8621
20210107,3,11380551,24502.8547
20210107,3,11380552,29160.0851
20210107,3,11380560,30923.5786
20210107,3,11380570,36588.8077
20210107,3,11380580,30231.5317
20210107,3,11380590,21287.085
20210107,3,11380600,25953.1958
20210107,3,11380625,49671.5505
20210107,3,11380631,26750.4921
20210107,3,11380632,18634.3403
20210107,3,11380640,13403.0434
20210107,3,11380650,12562.3104
20210107,3,11380690,66617.2696
20210107,4,11380510,38914.2495
20210107,4,11380520,36371.3648
20210107,4,11380530,25270.9874
20210107,4,11380551,24543.1357
20210107,4,11380552,29016.1495
20210107,4,11380560,30887.8069
20210107,4,11380570,36396.5099
20210107,4,11380580,30160.8468
20210107,4,11380590,21015.7087
20210107,4,11380600,25781.5452
20210107,4,11380625,49511.1121
20210107,4,11380631,26724.9603
20210107,4,11380632,18554.0597
20210107,4,11380640,13348.1121
20210107,4,11380650,12604.7863
20210107,4,11380690,66443.1366
20210107,5,11380510,38766.6154
20210107,5,11380520,36646.6211
20210107,5,11380530,25004.8896
20210107,5,11380551,24460.4197
20210107,5,11380552,28857.5395
20210107,5,11380560,30427.9707
20210107,5,11380570,35837.0989
20210107,5,11380580,29866.0396
20210107,5,11380590,20890.0947
20210107,5,11380600,25463.2557
20210107,5,11380625,48940.6257
20210107,5,11380631,26725.4716
20210107,5,11380632,18250.7092
20210107,5,11380640,13451.1345
20210107,5,11380650,12796.8216
20210107,5,11380690,67036.4964
20210107,6,11380510,38213.3471
20210107,6,11380520,36334.9327
20210107,6,11380530,24129.9226
20210107,6,11380551,24948.7595
20210107,6,11380552,27630.5267
20210107,6,11380560,29625.654
20210107,6,11380570,34622.5483
20210107,6,11380580,29311.5344
20210107,6,11380590,20245.7348
20210107,6,11380600,25076.6923
20210107,6,11380625,48090.9256
20210107,6,11380631,26064.7616
20210107,6,11380632,18023.3162
20210107,6,11380640,13756.2015
20210107,6,11380650,13225.8488
20210107,6,11380690,67223.3961
20210107,7,11380510,36227.6628
20210107,7,11380520,35511.3951
20210107,7,11380530,22987.7934
20210107,7,11380551,25864.9808
20210107,7,11380552,25174.1944
20210107,7,11380560,28370.81
20210107,7,11380570,32719.8747
20210107,7,11380580,27844.4025
20210107,7,11380590,19073.7674
20210107,7,11380600,23965.3114
20210107,7,11380625,45981.0924
20210107,7,11380631,25598.3861
20210107,7,11380632,17208.8916
20210107,7,11380640,13839.3826
20210107,7,11380650,13883.3115
20210107,7,11380690,67618.5504
20210107,8,11380510,34465.751
20210107,8,11380520,33264.7428
20210107,8,11380530,21120.8399
20210107,8,11380551,24502.9837
20210107,8,11380552,22948.8121
20210107,8,11380560,27331.2022
20210107,8,11380570,30530.6671
20210107,8,11380580,26141.9008
20210107,8,11380590,18168.0871
20210107,8,11380600,22082.4857
20210107,8,11380625,43217.553
20210107,8,11380631,23904.1007
20210107,8,11380632,16070.187
20210107,8,11380640,12916.4151
20210107,8,11380650,12675.6376
20210107,8,11380690,63132.954
20210107,9,11380510,33319.9824
20210107,9,11380520,32209.9789
20210107,9,11380530,20191.1346
20210107,9,11380551,23347.6811
20210107,9,11380552,21878.2671
20210107,9,11380560,26225.5003
20210107,9,11380570,29955.6541
20210107,9,11380580,24599.9309
20210107,9,11380590,17298.7761
20210107,9,11380600,21307.6968
20210107,9,11380625,41636.319
20210107,9,11380631,23005.7976
20210107,9,11380632,15188.1062
20210107,9,11380640,12203.6949
20210107,9,11380650,11952.2138
20210107,9,11380690,60621.6702
20210107,10,11380510,32728.9921
20210107,10,11380520,31740.2563
20210107,10,11380530,19797.9537
20210107,10,11380551,23182.6383
20210107,10,11380552,21421.7959
20210107,10,11380560,25883.1671
20210107,10,11380570,29673.0403
20210107,10,11380580,24199.0545
20210107,10,11380590,16833.0146
20210107,10,11380600,21221.1439
20210107,10,11380625,40517.2186
20210107,10,11380631,22667.564
20210107,10,11380632,14444.5122
20210107,10,11380640,11903.3434
20210107,10,11380650,11715.4508
20210107,10,11380690,59771.7054
20210107,11,11380510,32155.2032
20210107,11,11380520,31528.4935
20210107,11,11380530,19269.3858
20210107,11,11380551,22768.2195
20210107,11,11380552,21366.7619
20210107,11,11380560,25633.8907
20210107,11,11380570,29461.545
20210107,11,11380580,24297.8354
20210107,11,11380590,16472.5159
20210107,11,11380600,20922.6991
20210107,11,11380625,39939.2102
20210107,11,11380631,22536.3991
20210107,11,11380632,14177.795
20210107,11,11380640,11579.8298
20210107,11,11380650,11823.3495
20210107,11,11380690,59075.9603
20210107,12,11380510,31822.3923
20210107,12,11380520,31207.357
20210107,12,11380530,19191.8488
20210107,12,11380551,22739.0796
20210107,12,11380552,21312.9392
20210107,12,11380560,25683.6325
20210107,12,11380570,29499.1429
20210107,12,11380580,24066.7553
20210107,12,11380590,16371.1083
20210107,12,11380600,20625.7588
20210107,12,11380625,39716.0215
20210107,12,11380631,22371.4199
20210107,12,11380632,13864.988
20210107,12,11380640,11549.394
20210107,12,11380650,11608.9459
20210107,12,11380690,59207.7818
20210107,13,11380510,31736.0177
20210107,13,11380520,31319.0595
20210107,13,11380530,18688.2913
20210107,13,11380551,22635.2907
20210107,13,11380552,21369.0267
20210107,13,11380560,25322.2555
20210107,13,11380570,29567.8946
20210107,13,11380580,23826.8133
20210107,13,11380590,15909.3119
20210107,13,11380600,20855.1022
20210107,13,11380625,39497.3575
20210107,13,11380631,22242.4361
20210107,13,11380632,13555.3226
20210107,13,11380640,11462.5164
20210107,13,11380650,11618.6822
20210107,13,11380690,58978.6454
20210107,14,11380510,31829.4143
20210107,14,11380520,31568.2343
20210107,14,11380530,18714.713
20210107,14,11380551,22719.3113
20210107,14,11380552,21408.4564
20210107,14,11380560,25053.9547
20210107,14,11380570,29553.247
20210107,14,11380580,23735.8689
20210107,14,11380590,15824.2954
20210107,14,11380600,20853.6898
20210107,14,11380625,39690.913
20210107,14,11380631,21898.3706
20210107,14,11380632,13581.5881
20210107,14,11380640,11356.5114
20210107,14,11380650,11533.1586
20210107,14,11380690,58630.4989
20210107,15,11380510,31863.5313
20210107,15,11380520,32231.4998
20210107,15,11380530,18691.1624
20210107,15,11380551,23072.0501
20210107,15,11380552,21493.1923
20210107,15,11380560,25252.4267
20210107,15,11380570,30088.2421
20210107,15,11380580,23648.7575
20210107,15,11380590,15862.9761
20210107,15,11380600,20907.3387
20210107,15,11380625,40232.9583
20210107,15,11380631,22179.3558
20210107,15,11380632,13650.8991
20210107,15,11380640,11285.8422
20210107,15,11380650,11839.5586
20210107,15,11380690,58725.6205
20210107,16,11380510,32526.193
20210107,16,11380520,32885.9431
20210107,16,11380530,18873.563
20210107,16,11380551,23529.4209
20210107,16,11380552,21661.1556
20210107,16,11380560,25415.1221
20210107,16,11380570,30689.1777
20210107,16,11380580,24072.6252
20210107,16,11380590,15790.702
20210107,16,11380600,21342.8905
20210107,16,11380625,40522.3951
20210107,16,11380631,22755.9997
20210107,16,11380632,13672.9147
20210107,16,11380640,11464.2446
20210107,16,11380650,12088.8324
20210107,16,11380690,58659.8081
20210107,17,11380510,32604.8809
20210107,17,11380520,33482.0737
20210107,17,11380530,19521.9554
20210107,17,11380551,24454.1922
20210107,17,11380552,22448.6775
20210107,17,11380560,25611.773
20210107,17,11380570,31669.9039
20210107,17,11380580,24337.8694
20210107,17,11380590,16052.3161
20210107,17,11380600,21862.7432
20210107,17,11380625,41172.2254
20210107,17,11380631,23526.1342
20210107,17,11380632,14174.8589
20210107,17,11380640,11757.5415
20210107,17,11380650,12591.8447
20210107,17,11380690,59812.1275
20210107,18,11380510,32929.2475
20210107,18,11380520,35608.1297
20210107,18,11380530,20795.1947
20210107,18,11380551,26074.4705
20210107,18,11380552,23554.7085
20210107,18,11380560,26526.5138
20210107,18,11380570,32992.6078
20210107,18,11380580,25675.4053
20210107,18,11380590,16946.5439
20210107,18,11380600,23088.4037
20210107,18,11380625,43127.5717
20210107,18,11380631,25272.1345
20210107,18,11380632,14895.4763
20210107,18,11380640,12636.2263
20210107,18,11380650,13239.8921
20210107,18,11380690,62494.0503
20210107,19,11380510,34210.643
20210107,19,11380520,37088.2903
20210107,19,11380530,21827.5379
20210107,19,11380551,27291.1511
20210107,19,11380552,24542.6295
20210107,19,11380560,27759.793
20210107,19,11380570,34145.9022
20210107,19,11380580,26757.7679
20210107,19,11380590,17962.7119
20210107,19,11380600,24324.5999
20210107,19,11380625,45554.7391
20210107,19,11380631,26544.7263
20210107,19,11380632,15584.4634
20210107,19,11380640,12728.9576
20210107,19,11380650,12943.5095
20210107,19,11380690,64539.5823
20210107,20,11380510,34848.3799
20210107,20,11380520,38213.5017
20210107,20,11380530,22755.1416
20210107,20,11380551,27910.6772
20210107,20,11380552,25068.1357
20210107,20,11380560,28195.4942
20210107,20,11380570,34852.5582
20210107,20,11380580,27121.7653
20210107,20,11380590,18927.8443
20210107,20,11380600,24873.8524
20210107,20,11380625,46800.5291
20210107,20,11380631,27243.7911
20210107,20,11380632,16062.9027
20210107,20,11380640,12901.5167
20210107,20,11380650,12950.8452
20210107,20,11380690,65480.7177
20210107,21,11380510,35546.2453
20210107,21,11380520,39276.3887
20210107,21,11380530,23034.3372
20210107,21,11380551,27982.0242
20210107,21,11380552,25441.8715
20210107,21,11380560,28946.0292
20210107,21,11380570,35644.4966
20210107,21,11380580,27783.511
20210107,21,11380590,19488.831
20210107,21,11380600,25476.1649
20210107,21,11380625,47744.5245
20210107,21,11380631,27906.2066
20210107,21,11380632,16526.1093
20210107,21,11380640,13297.8942
20210107,21,11380650,13176.1864
20210107,21,11380690,66277.0083
20210107,22,11380510,36238.5936
20210107,22,11380520,39546.7991
20210107,22,11380530,23319.5638
20210107,22,11380551,27715.5884
20210107,22,11380552,26152.9065
20210107,22,11380560,29348.6234
20210107,22,11380570,36408.2612
20210107,22,11380580,28116.5062
20210107,22,11380590,19811.2176
20210107,22,11380600,26096.2758
