기준일ID,시간대구분,행정동코드,총생활인구수
20201205,8,11380551,25149.6428
20201205,8,11380552,25143.2129
20201205,8,11380560,27839.0616
20201205,8,11380570,33216.9737
20201205,8,11380580,28665.9653
20201205,8,11380590,19624.4705
20201205,8,11380600,24639.5256
20201205,8,11380625,45991.7782
20201205,8,11380631,25544.7951
20201205,8,11380632,16796.1329
20201205,8,11380640,13353.4228
20201205,8,11380650,12589.1061
20201205,8,11380690,66868.7052
20201205,9,11380510,36862.8892
20201205,9,11380520,36358.5593
20201205,9,11380530,23271.972
20201205,9,11380551,25106.5946
20201205,9,11380552,24257.556
20201205,9,11380560,26917.8741
20201205,9,11380570,33003.6398
20201205,9,11380580,28213.125
20201205,9,11380590,18801.4133
20201205,9,11380600,24439.4767
20201205,9,11380625,44939.1786
20201205,9,11380631,25362.1464
20201205,9,11380632,15986.2365
20201205,9,11380640,13183.3532
20201205,9,11380650,12361.8871
20201205,9,11380690,66223.4129
20201205,10,11380510,36007.6293
20201205,10,11380520,36095.6677
20201205,10,11380530,22810.3167
20201205,10,11380551,24926.5177
20201205,10,11380552,23664.3733
20201205,10,11380560,26095.843
20201205,10,11380570,32639.1798
20201205,10,11380580,27725.4343
20201205,10,11380590,18093.7504
20201205,10,11380600,23781.6925
20201205,10,11380625,44395.1025
20201205,10,11380631,24814.3486
20201205,10,11380632,15262.4488
20201205,10,11380640,13139.0807
20201205,10,11380650,11921.4479
20201205,10,11380690,65785.5454
20201205,11,11380510,34677.1364
20201205,11,11380520,35499.0968
20201205,11,11380530,22222.0529
20201205,11,11380551,24960.0063
20201205,11,11380552,23406.607
20201205,11,11380560,25746.2343
20201205,11,11380570,32574.6927
20201205,11,11380580,27364.5647
20201205,11,11380590,17571.3239
20201205,11,11380600,23619.4483
20201205,11,11380625,43757.4533
20201205,11,11380631,24345.9881
20201205,11,11380632,14812.5579
20201205,11,11380640,13075.6719
20201205,11,11380650,11878.2593
20201205,11,11380690,64875.311
20201205,12,11380510,33871.9354
20201205,12,11380520,35109.6332
20201205,12,11380530,21818.7397
20201205,12,11380551,24852.037
20201205,12,11380552,22813.9127
20201205,12,11380560,25578.0839
20201205,12,11380570,32591.9895
20201205,12,11380580,27279.7939
20201205,12,11380590,17101.9244
20201205,12,11380600,23283.9657
20201205,12,11380625,43251.4789
20201205,12,11380631,24169.7482
20201205,12,11380632,14592.2243
20201205,12,11380640,13147.6321
20201205,12,11380650,11509.3014
20201205,12,11380690,64707.6838
20201205,13,11380510,33486.54
20201205,13,11380520,35272.5648
20201205,13,11380530,21420.5629
20201205,13,11380551,24689.6621
20201205,13,11380552,22407.1258
20201205,13,11380560,25058.8136
20201205,13,11380570,32950.7086
20201205,13,11380580,26668.0271
20201205,13,11380590,16969.5742
20201205,13,11380600,23336.1752
20201205,13,11380625,42894.1821
20201205,13,11380631,24439.1537
20201205,13,11380632,14047.4157
20201205,13,11380640,12742.252
20201205,13,11380650,11458.2749
20201205,13,11380690,64423.4994
20201205,14,11380510,32198.5736
20201205,14,11380520,35631.6995
20201205,14,11380530,21111.3269
20201205,14,11380551,24707.9672
20201205,14,11380552,22258.9116
20201205,14,11380560,24998.899
20201205,14,11380570,33130.0474
20201205,14,11380580,26390.6748
20201205,14,11380590,16708.015
20201205,14,11380600,22892.089
20201205,14,11380625,42157.7113
20201205,14,11380631,24367.6051
20201205,14,11380632,14265.0722
20201205,14,11380640,12853.4415
20201205,14,11380650,11215.0315
20201205,14,11380690,64168.524
20201205,15,11380510,32039.8957
20201205,15,11380520,36171.9287
20201205,15,11380530,21490.0754
20201205,15,11380551,25130.7434
20201205,15,11380552,22423.4426
20201205,15,11380560,24909.3203
20201205,15,11380570,33070.7736
20201205,15,11380580,25870.9544
20201205,15,11380590,16846.4924
20201205,15,11380600,23018.3872
20201205,15,11380625,41965.7767
20201205,15,11380631,24265.1954
20201205,15,11380632,14275.4538
20201205,15,11380640,12626.9768
20201205,15,11380650,11157.5666
20201205,15,11380690,64213.4796
20201205,16,11380510,31973.8592
20201205,16,11380520,36348.124
20201205,16,11380530,21616.4633
20201205,16,11380551,25444.8577
20201205,16,11380552,22789.8948
20201205,16,11380560,25526.6643
20201205,16,11380570,33655.3114
20201205,16,11380580,25773.8046
20201205,16,11380590,17137.8763
20201205,16,11380600,23173.5521
20201205,16,11380625,42593.6092
20201205,16,11380631,24237.3649
20201205,16,11380632,14754.7465
20201205,16,11380640,12868.7691
20201205,16,11380650,11184.2076
20201205,16,11380690,64100.8842
20201205,17,11380510,32114.939
20201205,17,11380520,36722.4664
20201205,17,11380530,22144.263
20201205,17,11380551,26335.8705
20201205,17,11380552,23440.3976
20201205,17,11380560,25871.4036
20201205,17,11380570,33953.3969
20201205,17,11380580,26289.4288
20201205,17,11380590,17664.9151
20201205,17,11380600,23289.6095
20201205,17,11380625,43788.5939
20201205,17,11380631,24810.5722
20201205,17,11380632,15155.129
20201205,17,11380640,12895.1421
20201205,17,11380650,11290.7521
20201205,17,11380690,63915.9292
20201205,18,11380510,32747.4189
20201205,18,11380520,37544.3596
20201205,18,11380530,22213.3899
20201205,18,11380551,27061.5089
20201205,18,11380552,23970.5853
20201205,18,11380560,26253.6961
20201205,18,11380570,34554.3737
20201205,18,11380580,26657.5774
20201205,18,11380590,18737.5561
20201205,18,11380600,23692.5352
20201205,18,11380625,44604.9042
20201205,18,11380631,25819.3926
20201205,18,11380632,15486.837
20201205,18,11380640,13140.8491
20201205,18,11380650,11120.2045
20201205,18,11380690,63992.4427
20201205,19,11380510,33580.1158
20201205,19,11380520,38080.4109
20201205,19,11380530,22391.7191
20201205,19,11380551,27260.5725
20201205,19,11380552,24454.8986
20201205,19,11380560,26796.3459
20201205,19,11380570,34849.2758
20201205,19,11380580,26977.0267
20201205,19,11380590,18947.0847
20201205,19,11380600,24103.1894
20201205,19,11380625,46021.3266
20201205,19,11380631,25792.3374
20201205,19,11380632,15991.9902
20201205,19,11380640,13388.4019
20201205,19,11380650,11529.8319
20201205,19,11380690,64435.6567
20201205,20,11380510,34627.6243
20201205,20,11380520,38819.661
20201205,20,11380530,22657.1123
20201205,20,11380551,27482.3312
20201205,20,11380552,24894.9841
20201205,20,11380560,27179.6269
20201205,20,11380570,35253.9003
20201205,20,11380580,26637.2376
20201205,20,11380590,18824.9746
20201205,20,11380600,25214.4471
20201205,20,11380625,47004.6256
20201205,20,11380631,26715.0053
20201205,20,11380632,15758.184
20201205,20,11380640,13153.2707
20201205,20,11380650,11863.6927
20201205,20,11380690,64745.9308
20201205,21,11380510,35479.143
20201205,21,11380520,39390.6297
20201205,21,11380530,23192.4624
20201205,21,11380551,27310.7527
20201205,21,11380552,25254.2655
20201205,21,11380560,27850.2761
20201205,21,11380570,35786.119
20201205,21,11380580,27422.4043
20201205,21,11380590,19026.4665
20201205,21,11380600,26469.4167
20201205,21,11380625,47267.1907
20201205,21,11380631,27261.7637
20201205,21,11380632,15859.4605
20201205,21,11380640,13171.4386
20201205,21,11380650,12184.9858
20201205,21,11380690,64949.6889
20201205,22,11380510,36917.7819
20201205,22,11380520,39200.1942
20201205,22,11380530,23153.4001
20201205,22,11380551,26596.0213
20201205,22,11380552,26467.4364
20201205,22,11380560,27800.7998
20201205,22,11380570,37304
20201205,22,11380580,28086.7369
20201205,22,11380590,18785.7459
20201205,22,11380600,27659.4225
20201205,22,11380625,47182.2193
20201205,22,11380631,26768.3407
20201205,22,11380632,16087.0417
20201205,22,11380640,13066.7884
20201205,22,11380650,12477.6117
20201205,22,11380690,65283.237
20201205,23,11380510,40423.3998
20201205,23,11380520,36110.5852
20201205,23,11380530,25859.7723
20201205,23,11380551,23587.5131
20201205,23,11380552,29726.6898
20201205,23,11380560,29206.3604
20201205,23,11380570,35595.5606
20201205,23,11380580,29999.6902
20201205,23,11380590,20497.5899
20201205,23,11380600,26267.0591
20201205,23,11380625,48218.8467
20201205,23,11380631,26338.5796
20201205,23,11380632,17542.9264
20201205,23,11380640,12890.5124
20201205,23,11380650,12037.6548
20201205,23,11380690,66765.4782
20201206,0,11380510,39592.5699
20201206,0,11380520,38892.5222
20201206,0,11380530,25651.091
20201206,0,11380551,24646.7705
20201206,0,11380552,28378.389
20201206,0,11380560,29577.2182
20201206,0,11380570,33711.0872
20201206,0,11380580,29595.5984
20201206,0,11380590,20730.7832
20201206,0,11380600,25998.2481
20201206,0,11380625,48790.2155
20201206,0,11380631,27061.8618
20201206,0,11380632,17834.4863
20201206,0,11380640,13155.3432
20201206,0,11380650,12156.9211
20201206,0,11380690,66661.2512
20201206,1,11380510,39660.1268
20201206,1,11380520,38446.844
20201206,1,11380530,25677.762
20201206,1,11380551,24494.6228
20201206,1,11380552,28584.1239
20201206,1,11380560,29590.1278
20201206,1,11380570,34131.32
20201206,1,11380580,30027.0982
20201206,1,11380590,20761.9796
20201206,1,11380600,26147.3627
20201206,1,11380625,48936.7368
20201206,1,11380631,26445.3739
20201206,1,11380632,17986.2686
20201206,1,11380640,13264.1084
20201206,1,11380650,12170.5836
20201206,1,11380690,66640.0353
20201206,2,11380510,39859.6876
20201206,2,11380520,38503.9452
20201206,2,11380530,25630.6003
20201206,2,11380551,24475.4655
20201206,2,11380552,28572.6408
20201206,2,11380560,29571.3145
20201206,2,11380570,34176.3647
20201206,2,11380580,30109.1073
20201206,2,11380590,20837.009
20201206,2,11380600,26148.3922
20201206,2,11380625,48815.9669
20201206,2,11380631,26501.7496
20201206,2,11380632,17952.5502
20201206,2,11380640,13285.0572
20201206,2,11380650,12303.8395
20201206,2,11380690,66586.8458
20201206,3,11380510,39765.7807
20201206,3,11380520,38095.4193
20201206,3,11380530,25777.793
20201206,3,11380551,24299.7727
20201206,3,11380552,28780.6301
20201206,3,11380560,29664.9968
20201206,3,11380570,34625.4452
20201206,3,11380580,30125.4458
20201206,3,11380590,20881.3157
20201206,3,11380600,26242.6368
20201206,3,11380625,48815.7573
20201206,3,11380631,26327.4931
20201206,3,11380632,18041.004
20201206,3,11380640,13254.644
20201206,3,11380650,12390.2815
20201206,3,11380690,66593.6936
20201206,4,11380510,39734.3384
20201206,4,11380520,36435.1878
20201206,4,11380530,25893.947
20201206,4,11380551,24397.4147
20201206,4,11380552,28777.276
20201206,4,11380560,29794.7961
20201206,4,11380570,35566.4587
20201206,4,11380580,30263.9586
20201206,4,11380590,20717.4984
20201206,4,11380600,26324.6452
20201206,4,11380625,48745.1552
20201206,4,11380631,26406.3057
20201206,4,11380632,17932.7363
20201206,4,11380640,13335.9601
20201206,4,11380650,12489.3693
20201206,4,11380690,66594.0157
20201206,5,11380510,39608.4778
20201206,5,11380520,37254.4512
20201206,5,11380530,25646.2181
20201206,5,11380551,24517.8309
20201206,5,11380552,28415.1911
20201206,5,11380560,29524.8272
20201206,5,11380570,35057.7947
20201206,5,11380580,29991.7151
20201206,5,11380590,20606.6273
20201206,5,11380600,26158.0492
20201206,5,11380625,48491.7351
20201206,5,11380631,26493.4898
20201206,5,11380632,17984.512
20201206,5,11380640,13306.4727
20201206,5,11380650,12418.8021
20201206,5,11380690,66697.9387
20201206,6,11380510,39502.4873
20201206,6,11380520,37371.2882
20201206,6,11380530,25361.8008
20201206,6,11380551,24580.7
20201206,6,11380552,27782.5047
20201206,6,11380560,29377.3383
20201206,6,11380570,34458.6434
20201206,6,11380580,29617.1694
20201206,6,11380590,20524.7187
20201206,6,11380600,25797.277
20201206,6,11380625,48178.9844
20201206,6,11380631,26523.7391
20201206,6,11380632,17856.1333
20201206,6,11380640,13332.1317
20201206,6,11380650,12250.1834
20201206,6,11380690,66888.8353
20201206,7,11380510,39013.6107
20201206,7,11380520,37641.4339
20201206,7,11380530,24951.4658
20201206,7,11380551,24686.2579
20201206,7,11380552,26968.997
20201206,7,11380560,29209.7867
20201206,7,11380570,34041.2299
20201206,7,11380580,29268.8089
20201206,7,11380590,20322.0824
20201206,7,11380600,25612.9182
20201206,7,11380625,47728.1592
20201206,7,11380631,26438.9798
20201206,7,11380632,17685.3717
20201206,7,11380640,13363.6486
20201206,7,11380650,12235.3136
20201206,7,11380690,66770.9319
20201206,8,11380510,38627.2382
20201206,8,11380520,37717.506
20201206,8,11380530,24635.8947
20201206,8,11380551,25059.7128
20201206,8,11380552,25862.6135
20201206,8,11380560,28929.2046
20201206,8,11380570,33736.5657
20201206,8,11380580,28995.4024
20201206,8,11380590,19909.9657
20201206,8,11380600,25347.2181
20201206,8,11380625,47457.9169
20201206,8,11380631,26150.1561
20201206,8,11380632,17258.0598
20201206,8,11380640,13240.8417
20201206,8,11380650,12311.2268
20201206,8,11380690,66652.8209
20201206,9,11380510,37999.9143
20201206,9,11380520,37498.1758
20201206,9,11380530,24154.8131
20201206,9,11380551,25176.5595
20201206,9,11380552,25298.2411
20201206,9,11380560,28084.9987
20201206,9,11380570,32917.3924
20201206,9,11380580,28477.6513
20201206,9,11380590,19708.7953
20201206,9,11380600,24632.5029
20201206,9,11380625,46861.1334
20201206,9,11380631,26139.3938
20201206,9,11380632,16858.9058
20201206,9,11380640,12984.0127
20201206,9,11380650,11989.7155
20201206,9,11380690,66477.0387
20201206,10,11380510,37025.8285
20201206,10,11380520,37443.6745
20201206,10,11380530,23816.1772
20201206,10,11380551,24997.2696
20201206,10,11380552,24393.8994
20201206,10,11380560,27459.4795
20201206,10,11380570,32837.4038
20201206,10,11380580,27816.0593
20201206,10,11380590,19061.2788
20201206,10,11380600,24537.5316
20201206,10,11380625,46281.6349
20201206,10,11380631,25597.281
20201206,10,11380632,16268.6656
20201206,10,11380640,13017.829
20201206,10,11380650,11881.5095
20201206,10,11380690,66431.4342
20201206,11,11380510,36240.9196
20201206,11,11380520,36811.0788
20201206,11,11380530,23096.3928
20201206,11,11380551,25044.5843
20201206,11,11380552,23912.0356
20201206,11,11380560,26989.5661
20201206,11,11380570,32325.3852
20201206,11,11380580,27165.4493
20201206,11,11380590,18735.209
20201206,11,11380600,24188.0891
20201206,11,11380625,45679.3431
20201206,11,11380631,25504.3094
20201206,11,11380632,15962.3777
20201206,11,11380640,12943.6094
20201206,11,11380650,11707.7263
20201206,11,11380690,65716.1338
20201206,12,11380510,35186.1094
20201206,12,11380520,36206.2094
20201206,12,11380530,22636.9144
20201206,12,11380551,24933.934
20201206,12,11380552,23513.6376
20201206,12,11380560,26853.2349
20201206,12,11380570,32541.3835
20201206,12,11380580,27076.8487
20201206,12,11380590,18586.8642
20201206,12,11380600,23751.1877
20201206,12,11380625,44771.0922
20201206,12,11380631,25166.1258
20201206,12,11380632,15641.536
20201206,12,11380640,12964.4771
20201206,12,11380650,11743.79
20201206,12,11380690,65644.195
20201206,13,11380510,33821.8645
20201206,13,11380520,36064.9147
20201206,13,11380530,22337.8848
20201206,13,11380551,25334.6941
20201206,13,11380552,23028.0675
20201206,13,11380560,26616.2939
20201206,13,11380570,32607.9186
20201206,13,11380580,26647.5093
20201206,13,11380590,18371.6952
20201206,13,11380600,23407.3362
20201206,13,11380625,44036.5683
20201206,13,11380631,24703.873
20201206,13,11380632,15549.3622
20201206,13,11380640,12858.0853
20201206,13,11380650,11329.2878
20201206,13,11380690,66343.9025
20201206,14,11380510,32923.0241
20201206,14,11380520,36360.398
20201206,14,11380530,22009.1584
20201206,14,11380551,25055.7384
20201206,14,11380552,23140.4241
20201206,14,11380560,26133.7328
20201206,14,11380570,33233.2911
20201206,14,11380580,26264.1331
20201206,14,11380590,18812.7672
20201206,14,11380600,22823.175
20201206,14,11380625,44070.6084
20201206,14,11380631,24828.3115
20201206,14,11380632,15459.5054
20201206,14,11380640,13113.8985
20201206,14,11380650,11266.3523
20201206,14,11380690,66409.58
20201206,15,11380510,33195.0252
20201206,15,11380520,36609.3654
20201206,15,11380530,22650.1859
20201206,15,11380551,25410.9834
20201206,15,11380552,23332.7153
20201206,15,11380560,26046.8594
20201206,15,11380570,33350.725
20201206,15,11380580,26279.266
20201206,15,11380590,18936.1749
20201206,15,11380600,23041.804
20201206,15,11380625,44155.6185
20201206,15,11380631,25080.268
20201206,15,11380632,15584.5817
20201206,15,11380640,13235.0541
20201206,15,11380650,11342.0033
20201206,15,11380690,66691.3812
20201206,16,11380510,33176.7729
20201206,16,11380520,37328.3034
20201206,16,11380530,22735.1378
20201206,16,11380551,25670.7424
20201206,16,11380552,23581.1359
20201206,16,11380560,26368.463
20201206,16,11380570,34651.7879
20201206,16,11380580,26528.4986
20201206,16,11380590,19282.9213
20201206,16,11380600,23100.4285
20201206,16,11380625,44983.8981
20201206,16,11380631,25564.6001
20201206,16,11380632,15954.6326
20201206,16,11380640,13467.9776
20201206,16,11380650,11315.7609
20201206,16,11380690,65639.2207
20201206,17,11380510,33694.4245
20201206,17,11380520,37568.9873
20201206,17,11380530,22976.8243
20201206,17,11380551,26398.0643
20201206,17,11380552,24051.2129
20201206,17,11380560,26970.802
20201206,17,11380570,34402.83
20201206,17,11380580,26679.9795
20201206,17,11380590,19929.5704
20201206,17,11380600,23528.8786
20201206,17,11380625,46063.3246
20201206,17,11380631,26079.1787
20201206,17,11380632,16222.833
20201206,17,11380640,13719.29
20201206,17,11380650,11511.9263
20201206,17,11380690,65583.988
20201206,18,11380510,34104.4165
20201206,18,11380520,38448.048
20201206,18,11380530,23047.1854
20201206,18,11380551,27018.1824
20201206,18,11380552,24421.1173
20201206,18,11380560,27352.3221
20201206,18,11380570,34732.5219
20201206,18,11380580,27065.4003
20201206,18,11380590,20005.5654
20201206,18,11380600,24233.1466
20201206,18,11380625,46916.0599
20201206,18,11380631,26681.6962
20201206,18,11380632,16477.5387
20201206,18,11380640,13775.6654
20201206,18,11380650,11655.0158
20201206,18,11380690,65936.4261
20201206,19,11380510,34254.5075
20201206,19,11380520,39241.9227
20201206,19,11380530,22839.0753
20201206,19,11380551,27281.2249
20201206,19,11380552,24852.9489
20201206,19,11380560,27624.9241
20201206,19,11380570,35032.3984
20201206,19,11380580,27452.2744
20201206,19,11380590,19769.7977
20201206,19,11380600,24718.4068
20201206,19,11380625,47862.0503
20201206,19,11380631,26916.1808
20201206,19,11380632,16566.6923
20201206,19,11380640,13802.8644
20201206,19,11380650,12027.4562
20201206,19,11380690,66131.9193
20201206,20,11380510,35127.6836
20201206,20,11380520,39438.0468
20201206,20,11380530,23303.1908
20201206,20,11380551,27560.3953
20201206,20,11380552,25071.2838
20201206,20,11380560,27991.8688
20201206,20,11380570,35327.9961
20201206,20,11380580,27768.8131
20201206,20,11380590,19450.939
20201206,20,11380600,25854.1769
20201206,20,11380625,48017.9673
20201206,20,11380631,27600.9803
20201206,20,11380632,16544.5556
20201206,20,11380640,13740.6849
20201206,20,11380650,12226.5305
20201206,20,11380690,65856.6429
20201206,21,11380510,35947.7159
20201206,21,11380520,39682.0319
20201206,21,11380530,23669.7952
20201206,21,11380551,27139.0918
20201206,21,11380552,25438.2791
20201206,21,11380560,28425.7238
20201206,21,11380570,36167.875
20201206,21,11380580,28106.7734
20201206,21,11380590,19613.5929
20201206,21,11380600,26818.802
20201206,21,11380625,48438.9053
20201206,21,11380631,28005.1106
20201206,21,11380632,16753.369
20201206,21,11380640,13564.7853
20201206,21,11380650,12718.4339
20201206,21,11380690,65916.2131
20201206,22,11380510,36564.813
20201206,22,11380520,39555.5379
20201206,22,11380530,23886.2402
20201206,22,11380551,26706.6095
20201206,22,11380552,26235.2822
20201206,22,11380560,28558.1012
20201206,22,11380570,37253.0525
20201206,22,11380580,28957.525
20201206,22,11380590,19790.7681
20201206,22,11380600,27303.966
20201206,22,11380625,48565.1458
20201206,22,11380631,27801.218
20201206,22,11380632,16919.8578
20201206,22,11380640,13445.2036
20201206,22,11380650,12948.4453
20201206,22,11380690,66215.3693
20201206,23,11380510,39964.7469
20201206,23,11380520,38461.6316
20201206,23,11380530,26069.2458
20201206,23,11380551,24494.8651
20201206,23,11380552,29130.4393
20201206,23,11380560,29895.7914
20201206,23,11380570,34465.7143
20201206,23,11380580,30525.4938
20201206,23,11380590,21228.977
20201206,23,11380600,26320.1292
20201206,23,11380625,49296.4977
20201206,23,11380631,27126.632
20201206,23,11380632,18374.317
20201206,23,11380640,13409.3259
20201206,23,11380650,12177.8078
20201206,23,11380690,67645.3566
20201207,0,11380510,40137.7334
20201207,0,11380520,38567.3462
20201207,0,11380530,25996.3293
20201207,0,11380551,24340.1006
20201207,0,11380552,29224.3845
20201207,0,11380560,30128.6909
20201207,0,11380570,34531.3462
20201207,0,11380580,30419.4473
20201207,0,11380590,21332.4873
20201207,0,11380600,26412.1658
20201207,0,11380625,49429.2223
20201207,0,11380631,27094.1906
20201207,0,11380632,18363.5653
20201207,0,11380640,13524.6641
20201207,0,11380650,12192.3573
20201207,0,11380690,67434.3249
20201207,1,11380510,39999.5262
20201207,1,11380520,38780.8085
20201207,1,11380530,26014.084
20201207,1,11380551,24312.4931
20201207,1,11380552,29228.2989
20201207,1,11380560,30201.3681
20201207,1,11380570,34602.7338
20201207,1,11380580,30755.8696
20201207,1,11380590,21210.6386
20201207,1,11380600,26496.6129
20201207,1,11380625,49585.7769
20201207,1,11380631,26871.5875
20201207,1,11380632,18436.7888
20201207,1,11380640,13414.6427
20201207,1,11380650,12223.7052
20201207,1,11380690,67549.5411
20201207,2,11380510,39915.6184
20201207,2,11380520,38743.2252
20201207,2,11380530,25987.0671
20201207,2,11380551,24282.5117
20201207,2,11380552,29285.9347
20201207,2,11380560,30217.0228
20201207,2,11380570,34604.2239
20201207,2,11380580,30896.9604
20201207,2,11380590,21221.9623
20201207,2,11380600,26442.1398
20201207,2,11380625,49508.2669
20201207,2,11380631,26967.3543
20201207,2,11380632,18403.3309
20201207,2,11380640,13525.6582
20201207,2,11380650,12420.9105
20201207,2,11380690,67579.5845
20201207,3,11380510,39928.673
20201207,3,11380520,38071.0773
20201207,3,11380530,26105.3797
20201207,3,11380551,24305.5308
20201207,3,11380552,29230.3721
20201207,3,11380560,30127.4822
20201207,3,11380570,35034.8671
20201207,3,11380580,30863.3057
20201207,3,11380590,21289.4601
20201207,3,11380600,26437.1128
20201207,3,11380625,49529.3425
20201207,3,11380631,26960.2658
20201207,3,11380632,18367.8247
20201207,3,11380640,13434.6959
20201207,3,11380650,12508.0604
20201207,3,11380690,67611.3269
20201207,4,11380510,39870.846
20201207,4,11380520,36725.2257
20201207,4,11380530,26077.6091
20201207,4,11380551,24392.6243
20201207,4,11380552,29011.3733
20201207,4,11380560,30135.589
20201207,4,11380570,35519.2907
20201207,4,11380580,30781.2057
20201207,4,11380590,21186.4186
20201207,4,11380600,26290.4897
20201207,4,11380625,49098.5191
20201207,4,11380631,26823.8309
20201207,4,11380632,18232.6109
20201207,4,11380640,13459.7585
20201207,4,11380650,12602.4893
20201207,4,11380690,67347.5061
20201207,5,11380510,39625.8936
20201207,5,11380520,37116.994
20201207,5,11380530,25321.0813
20201207,5,11380551,24238.4014
20201207,5,11380552,28650.2741
20201207,5,11380560,29602.9429
20201207,5,11380570,35022.9284
20201207,5,11380580,30329.1344
20201207,5,11380590,20809.1338
20201207,5,11380600,25973.9912
20201207,5,11380625,48387.0577
20201207,5,11380631,26576.579
20201207,5,11380632,18020.1765
20201207,5,11380640,13475.1077
20201207,5,11380650,13118.4852
20201207,5,11380690,67700.7116
20201207,6,11380510,38927.2522
20201207,6,11380520,36867.9207
20201207,6,11380530,24747.4125
20201207,6,11380551,24479.6498
20201207,6,11380552,27128.9588
20201207,6,11380560,28830.0808
20201207,6,11380570,33699.3275
20201207,6,11380580,29451.5283
20201207,6,11380590,20164.9833
20201207,6,11380600,25349.6348
20201207,6,11380625,46923.5594
20201207,6,11380631,25817.2864
20201207,6,11380632,17618.7675
20201207,6,11380640,13686.9507
20201207,6,11380650,13566.6771
20201207,6,11380690,67548.7262
20201207,7,11380510,36580.7998
20201207,7,11380520,35583.1587
20201207,7,11380530,23520.7083
20201207,7,11380551,25690.3558
20201207,7,11380552,24723.2858
20201207,7,11380560,27886.9778
20201207,7,11380570,31987.8317
20201207,7,11380580,27880.7946
20201207,7,11380590,18753.8963
20201207,7,11380600,23846.7878
20201207,7,11380625,44980.9544
20201207,7,11380631,24720.5017
20201207,7,11380632,16824.3706
20201207,7,11380640,13972.2783
20201207,7,11380650,13871.6974
20201207,7,11380690,67871.9678
20201207,8,11380510,34564.2281
20201207,8,11380520,32628.7683
20201207,8,11380530,21167.1134
20201207,8,11380551,23937.8084
20201207,8,11380552,22409.3451
20201207,8,11380560,26913.2441
20201207,8,11380570,29763.0916
20201207,8,11380580,25623.9551
20201207,8,11380590,17262.8328
20201207,8,11380600,22522.3562
20201207,8,11380625,41494.6859
20201207,8,11380631,22944.0897
20201207,8,11380632,15747.9074
20201207,8,11380640,12988.4023
20201207,8,11380650,12677.5742
20201207,8,11380690,63211.9094
20201207,9,11380510,33151.1977
20201207,9,11380520,31067.1046
20201207,9,11380530,20267.7838
20201207,9,11380551,23055.8777
20201207,9,11380552,21277.6502
20201207,9,11380560,26030.8087
20201207,9,11380570,28809.7192
20201207,9,11380580,24394.2092
20201207,9,11380590,16311.5665
20201207,9,11380600,21772.8513
20201207,9,11380625,39480.3559
20201207,9,11380631,21783.9281
20201207,9,11380632,14486.8244
20201207,9,11380640,12181.822
20201207,9,11380650,11848.3505
20201207,9,11380690,60488.0256
20201207,10,11380510,32494.6761
20201207,10,11380520,30506.0307
20201207,10,11380530,19913.6881
20201207,10,11380551,22608.874
20201207,10,11380552,20824.7274
20201207,10,11380560,25016.0383
20201207,10,11380570,28308.6222
20201207,10,11380580,24049.0346
20201207,10,11380590,15642.6678
20201207,10,11380600,21660.915
20201207,10,11380625,38658.493
20201207,10,11380631,21602.1239
20201207,10,11380632,13705.5087
20201207,10,11380640,11784.9701
20201207,10,11380650,11550.8869
20201207,10,11380690,59689.5168
20201207,11,11380510,31827.627
20201207,11,11380520,30633.198
20201207,11,11380530,19471.2512
20201207,11,11380551,22187.0207
20201207,11,11380552,20550.2594
20201207,11,11380560,24841.2403
20201207,11,11380570,28724.6243
20201207,11,11380580,23664.9072
20201207,11,11380590,15317.8698
20201207,11,11380600,21592.4333
20201207,11,11380625,38146.9283
20201207,11,11380631,21114.575
20201207,11,11380632,13333.4239
20201207,11,11380640,11470.5796
20201207,11,11380650,11609.9333
20201207,11,11380690,59448.4057
20201207,12,11380510,31852.7997
20201207,12,11380520,30610.7625
20201207,12,11380530,18856.079
20201207,12,11380551,22066.1178
20201207,12,11380552,20007.2918
20201207,12,11380560,24267.5357
20201207,12,11380570,28854.8743
20201207,12,11380580,23530.5388
20201207,12,11380590,15192.8173
20201207,12,11380600,21057.375
20201207,12,11380625,37555.4593
20201207,12,11380631,21158.1158
20201207,12,11380632,12870.6837
20201207,12,11380640,11296.9015
20201207,12,11380650,11547.1764
20201207,12,11380690,58746.2849
20201207,13,11380510,31236.1197
20201207,13,11380520,30562.3005
20201207,13,11380530,18628.1986
20201207,13,11380551,22069.5012
20201207,13,11380552,19989.9315
20201207,13,11380560,24072.8471
20201207,13,11380570,28786.0382
20201207,13,11380580,23337.613
20201207,13,11380590,15048.8998
20201207,13,11380600,20919.6127
20201207,13,11380625,36972.6265
20201207,13,11380631,21043.9742
20201207,13,11380632,12634.5938
20201207,13,11380640,11024.2094
20201207,13,11380650,11674.75
20201207,13,11380690,58434.9206
20201207,14,11380510,30957.9734
20201207,14,11380520,31010.0847
20201207,14,11380530,18359.381
20201207,14,11380551,22282.0532
20201207,14,11380552,19989.6819
20201207,14,11380560,23918.2135
20201207,14,11380570,28872.3387
20201207,14,11380580,23339.9193
20201207,14,11380590,14851.0005
20201207,14,11380600,21216.1066
20201207,14,11380625,37474.2415
20201207,14,11380631,20515.9332
20201207,14,11380632,12517.9152
20201207,14,11380640,11067.6093
20201207,14,11380650,11178.6797
20201207,14,11380690,58421.0027
20201207,15,11380510,31682.1154
20201207,15,11380520,31747.4276
